group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,4096,,,22276426.0,ns,3
Batching,crossbeam,4096,,,22981744.0,ns,3
Batching,crossbeam,4096,,,23221472.0,ns,3
Batching,crossbeam,4096,,,23227264.0,ns,3
Batching,crossbeam,4096,,,23226485.0,ns,3
Batching,crossbeam,4096,,,23199368.0,ns,3
Batching,crossbeam,4096,,,23264630.0,ns,3
Batching,crossbeam,4096,,,23364856.0,ns,3
Batching,crossbeam,4096,,,23487776.0,ns,3
Batching,crossbeam,4096,,,23184893.0,ns,3
Batching,crossbeam,4096,,,23012193.0,ns,3
Batching,crossbeam,4096,,,22715554.0,ns,3
Batching,crossbeam,4096,,,23302268.0,ns,3
Batching,crossbeam,4096,,,23360884.0,ns,3
Batching,crossbeam,4096,,,23300233.0,ns,3
Batching,crossbeam,4096,,,23387715.0,ns,3
Batching,crossbeam,4096,,,22300762.0,ns,3
Batching,crossbeam,4096,,,21965150.0,ns,3
Batching,crossbeam,4096,,,21993753.0,ns,3
Batching,crossbeam,4096,,,22568355.0,ns,3
Batching,crossbeam,4096,,,21976080.0,ns,3
Batching,crossbeam,4096,,,23059635.0,ns,3
Batching,crossbeam,4096,,,23286021.0,ns,3
Batching,crossbeam,4096,,,23258543.0,ns,3
Batching,crossbeam,4096,,,23316864.0,ns,3
Batching,crossbeam,4096,,,23258526.0,ns,3
Batching,crossbeam,4096,,,23311334.0,ns,3
Batching,crossbeam,4096,,,23361246.0,ns,3
Batching,crossbeam,4096,,,23552801.0,ns,3
Batching,crossbeam,4096,,,23568326.0,ns,3
Batching,crossbeam,4096,,,23360581.0,ns,3
Batching,crossbeam,4096,,,23613527.0,ns,3
Batching,crossbeam,4096,,,22813433.0,ns,3
Batching,crossbeam,4096,,,22422206.0,ns,3
Batching,crossbeam,4096,,,21978918.0,ns,3
Batching,crossbeam,4096,,,21994188.0,ns,3
Batching,crossbeam,4096,,,21973716.0,ns,3
Batching,crossbeam,4096,,,22034951.0,ns,3
Batching,crossbeam,4096,,,21993654.0,ns,3
Batching,crossbeam,4096,,,22016383.0,ns,3
Batching,crossbeam,4096,,,21979615.0,ns,3
Batching,crossbeam,4096,,,21973798.0,ns,3
Batching,crossbeam,4096,,,21954065.0,ns,3
Batching,crossbeam,4096,,,21961342.0,ns,3
Batching,crossbeam,4096,,,21990151.0,ns,3
Batching,crossbeam,4096,,,21935308.0,ns,3
Batching,crossbeam,4096,,,21941823.0,ns,3
Batching,crossbeam,4096,,,21899927.0,ns,3
Batching,crossbeam,4096,,,22497832.0,ns,3
Batching,crossbeam,4096,,,23425139.0,ns,3
