group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,crossbeam,1,,,380741.0,ns,4543
Push,crossbeam,1,,,919510.0,ns,9086
Push,crossbeam,1,,,1139848.0,ns,13629
Push,crossbeam,1,,,1517994.0,ns,18172
Push,crossbeam,1,,,1918415.0,ns,22715
Push,crossbeam,1,,,2299245.0,ns,27258
Push,crossbeam,1,,,2648706.0,ns,31801
Push,crossbeam,1,,,3029512.0,ns,36344
Push,crossbeam,1,,,3415187.0,ns,40887
Push,crossbeam,1,,,3798228.0,ns,45430
Push,crossbeam,1,,,4191739.0,ns,49973
Push,crossbeam,1,,,4550730.0,ns,54516
Push,crossbeam,1,,,4950808.0,ns,59059
Push,crossbeam,1,,,5317741.0,ns,63602
Push,crossbeam,1,,,5686449.0,ns,68145
Push,crossbeam,1,,,6045694.0,ns,72688
Push,crossbeam,1,,,6453439.0,ns,77231
Push,crossbeam,1,,,6837617.0,ns,81774
Push,crossbeam,1,,,7260750.0,ns,86317
Push,crossbeam,1,,,7560683.0,ns,90860
Push,crossbeam,1,,,7966481.0,ns,95403
Push,crossbeam,1,,,8362743.0,ns,99946
Push,crossbeam,1,,,8743229.0,ns,104489
Push,crossbeam,1,,,9200353.0,ns,109032
Push,crossbeam,1,,,9595596.0,ns,113575
Push,crossbeam,1,,,9946700.0,ns,118118
Push,crossbeam,1,,,10514392.0,ns,122661
Push,crossbeam,1,,,10863120.0,ns,127204
Push,crossbeam,1,,,11303039.0,ns,131747
Push,crossbeam,1,,,11654614.0,ns,136290
Push,crossbeam,1,,,11968558.0,ns,140833
Push,crossbeam,1,,,12394731.0,ns,145376
Push,crossbeam,1,,,12839938.0,ns,149919
Push,crossbeam,1,,,13298424.0,ns,154462
Push,crossbeam,1,,,13427747.0,ns,159005
Push,crossbeam,1,,,13787643.0,ns,163548
Push,crossbeam,1,,,14077383.0,ns,168091
Push,crossbeam,1,,,14628653.0,ns,172634
Push,crossbeam,1,,,14890439.0,ns,177177
Push,crossbeam,1,,,15244409.0,ns,181720
Push,crossbeam,1,,,15735232.0,ns,186263
Push,crossbeam,1,,,16089274.0,ns,190806
Push,crossbeam,1,,,16607824.0,ns,195349
Push,crossbeam,1,,,17043598.0,ns,199892
Push,crossbeam,1,,,17473417.0,ns,204435
Push,crossbeam,1,,,17843198.0,ns,208978
Push,crossbeam,1,,,18293670.0,ns,213521
Push,crossbeam,1,,,18477961.0,ns,218064
Push,crossbeam,1,,,18946482.0,ns,222607
Push,crossbeam,1,,,18906402.0,ns,227150
