group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,tokio::mpsc,1,,,761547.0,ns,1667
Batching,tokio::mpsc,1,,,1504017.0,ns,3334
Batching,tokio::mpsc,1,,,2242613.0,ns,5001
Batching,tokio::mpsc,1,,,3028226.0,ns,6668
Batching,tokio::mpsc,1,,,3767438.0,ns,8335
Batching,tokio::mpsc,1,,,4509555.0,ns,10002
Batching,tokio::mpsc,1,,,5237469.0,ns,11669
Batching,tokio::mpsc,1,,,5994035.0,ns,13336
Batching,tokio::mpsc,1,,,6726503.0,ns,15003
Batching,tokio::mpsc,1,,,7505042.0,ns,16670
Batching,tokio::mpsc,1,,,8239463.0,ns,18337
Batching,tokio::mpsc,1,,,8802717.0,ns,20004
Batching,tokio::mpsc,1,,,9636715.0,ns,21671
Batching,tokio::mpsc,1,,,10548275.0,ns,23338
Batching,tokio::mpsc,1,,,11229502.0,ns,25005
Batching,tokio::mpsc,1,,,11832789.0,ns,26672
Batching,tokio::mpsc,1,,,12648407.0,ns,28339
Batching,tokio::mpsc,1,,,13538150.0,ns,30006
Batching,tokio::mpsc,1,,,14306425.0,ns,31673
Batching,tokio::mpsc,1,,,15057051.0,ns,33340
Batching,tokio::mpsc,1,,,15816563.0,ns,35007
Batching,tokio::mpsc,1,,,16565522.0,ns,36674
Batching,tokio::mpsc,1,,,17389001.0,ns,38341
Batching,tokio::mpsc,1,,,18047672.0,ns,40008
Batching,tokio::mpsc,1,,,18878708.0,ns,41675
Batching,tokio::mpsc,1,,,19582359.0,ns,43342
Batching,tokio::mpsc,1,,,20341592.0,ns,45009
Batching,tokio::mpsc,1,,,20886122.0,ns,46676
Batching,tokio::mpsc,1,,,21571640.0,ns,48343
Batching,tokio::mpsc,1,,,22275506.0,ns,50010
Batching,tokio::mpsc,1,,,23346039.0,ns,51677
Batching,tokio::mpsc,1,,,24094236.0,ns,53344
Batching,tokio::mpsc,1,,,24394370.0,ns,55011
Batching,tokio::mpsc,1,,,25296231.0,ns,56678
Batching,tokio::mpsc,1,,,26083723.0,ns,58345
Batching,tokio::mpsc,1,,,26988833.0,ns,60012
Batching,tokio::mpsc,1,,,27248566.0,ns,61679
Batching,tokio::mpsc,1,,,27681220.0,ns,63346
Batching,tokio::mpsc,1,,,28843585.0,ns,65013
Batching,tokio::mpsc,1,,,30119565.0,ns,66680
Batching,tokio::mpsc,1,,,30797626.0,ns,68347
Batching,tokio::mpsc,1,,,31736180.0,ns,70014
Batching,tokio::mpsc,1,,,32359644.0,ns,71681
Batching,tokio::mpsc,1,,,32888043.0,ns,73348
Batching,tokio::mpsc,1,,,33571888.0,ns,75015
Batching,tokio::mpsc,1,,,34622491.0,ns,76682
Batching,tokio::mpsc,1,,,35114041.0,ns,78349
Batching,tokio::mpsc,1,,,35768577.0,ns,80016
Batching,tokio::mpsc,1,,,36483100.0,ns,81683
Batching,tokio::mpsc,1,,,37556777.0,ns,83350
