group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,2048,,,20168372.0,ns,9
Batching,crossbeam,2048,,,20190451.0,ns,9
Batching,crossbeam,2048,,,20236515.0,ns,9
Batching,crossbeam,2048,,,20214993.0,ns,9
Batching,crossbeam,2048,,,20222287.0,ns,9
Batching,crossbeam,2048,,,20202512.0,ns,9
Batching,crossbeam,2048,,,20095559.0,ns,9
Batching,crossbeam,2048,,,20287525.0,ns,9
Batching,crossbeam,2048,,,20177865.0,ns,9
Batching,crossbeam,2048,,,20325909.0,ns,9
Batching,crossbeam,2048,,,20259144.0,ns,9
Batching,crossbeam,2048,,,20114628.0,ns,9
Batching,crossbeam,2048,,,20194020.0,ns,9
Batching,crossbeam,2048,,,20167543.0,ns,9
Batching,crossbeam,2048,,,20204523.0,ns,9
Batching,crossbeam,2048,,,20190148.0,ns,9
Batching,crossbeam,2048,,,20276334.0,ns,9
Batching,crossbeam,2048,,,19615472.0,ns,9
Batching,crossbeam,2048,,,20406885.0,ns,9
Batching,crossbeam,2048,,,20521920.0,ns,9
Batching,crossbeam,2048,,,20763626.0,ns,9
Batching,crossbeam,2048,,,20584279.0,ns,9
Batching,crossbeam,2048,,,20456427.0,ns,9
Batching,crossbeam,2048,,,20516054.0,ns,9
Batching,crossbeam,2048,,,20627232.0,ns,9
Batching,crossbeam,2048,,,20707265.0,ns,9
Batching,crossbeam,2048,,,20482782.0,ns,9
Batching,crossbeam,2048,,,20529239.0,ns,9
Batching,crossbeam,2048,,,20442380.0,ns,9
Batching,crossbeam,2048,,,20667175.0,ns,9
Batching,crossbeam,2048,,,20500538.0,ns,9
Batching,crossbeam,2048,,,20410701.0,ns,9
Batching,crossbeam,2048,,,20546519.0,ns,9
Batching,crossbeam,2048,,,20556538.0,ns,9
Batching,crossbeam,2048,,,21025917.0,ns,9
Batching,crossbeam,2048,,,20596250.0,ns,9
Batching,crossbeam,2048,,,20444637.0,ns,9
Batching,crossbeam,2048,,,20530035.0,ns,9
Batching,crossbeam,2048,,,20461071.0,ns,9
Batching,crossbeam,2048,,,20557079.0,ns,9
Batching,crossbeam,2048,,,20492809.0,ns,9
Batching,crossbeam,2048,,,20590745.0,ns,9
Batching,crossbeam,2048,,,20557169.0,ns,9
Batching,crossbeam,2048,,,20595151.0,ns,9
Batching,crossbeam,2048,,,20590975.0,ns,9
Batching,crossbeam,2048,,,20553387.0,ns,9
Batching,crossbeam,2048,,,20501572.0,ns,9
Batching,crossbeam,2048,,,20475143.0,ns,9
Batching,crossbeam,2048,,,20352740.0,ns,9
Batching,crossbeam,2048,,,20423484.0,ns,9
