group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,1,,,774150.0,ns,1466
Batching,crossbeam,1,,,1550868.0,ns,2932
Batching,crossbeam,1,,,2318551.0,ns,4398
Batching,crossbeam,1,,,3127311.0,ns,5864
Batching,crossbeam,1,,,3927249.0,ns,7330
Batching,crossbeam,1,,,4641478.0,ns,8796
Batching,crossbeam,1,,,5467105.0,ns,10262
Batching,crossbeam,1,,,6166023.0,ns,11728
Batching,crossbeam,1,,,6919258.0,ns,13194
Batching,crossbeam,1,,,7746700.0,ns,14660
Batching,crossbeam,1,,,8522695.0,ns,16126
Batching,crossbeam,1,,,9390950.0,ns,17592
Batching,crossbeam,1,,,10052509.0,ns,19058
Batching,crossbeam,1,,,10800551.0,ns,20524
Batching,crossbeam,1,,,11717748.0,ns,21990
Batching,crossbeam,1,,,12378102.0,ns,23456
Batching,crossbeam,1,,,13295077.0,ns,24922
Batching,crossbeam,1,,,13898930.0,ns,26388
Batching,crossbeam,1,,,14518751.0,ns,27854
Batching,crossbeam,1,,,15444925.0,ns,29320
Batching,crossbeam,1,,,16311487.0,ns,30786
Batching,crossbeam,1,,,17078220.0,ns,32252
Batching,crossbeam,1,,,17936824.0,ns,33718
Batching,crossbeam,1,,,18580177.0,ns,35184
Batching,crossbeam,1,,,19370574.0,ns,36650
Batching,crossbeam,1,,,20180735.0,ns,38116
Batching,crossbeam,1,,,20902315.0,ns,39582
Batching,crossbeam,1,,,21825863.0,ns,41048
Batching,crossbeam,1,,,22373002.0,ns,42514
Batching,crossbeam,1,,,23396456.0,ns,43980
Batching,crossbeam,1,,,23959891.0,ns,45446
Batching,crossbeam,1,,,24850750.0,ns,46912
Batching,crossbeam,1,,,25660198.0,ns,48378
Batching,crossbeam,1,,,26302065.0,ns,49844
Batching,crossbeam,1,,,27176448.0,ns,51310
Batching,crossbeam,1,,,28127105.0,ns,52776
Batching,crossbeam,1,,,28866777.0,ns,54242
Batching,crossbeam,1,,,29569519.0,ns,55708
Batching,crossbeam,1,,,30093356.0,ns,57174
Batching,crossbeam,1,,,31191517.0,ns,58640
Batching,crossbeam,1,,,31813594.0,ns,60106
Batching,crossbeam,1,,,32554381.0,ns,61572
Batching,crossbeam,1,,,33320407.0,ns,63038
Batching,crossbeam,1,,,34134911.0,ns,64504
Batching,crossbeam,1,,,34748774.0,ns,65970
Batching,crossbeam,1,,,35857461.0,ns,67436
Batching,crossbeam,1,,,36577786.0,ns,68902
Batching,crossbeam,1,,,37393346.0,ns,70368
Batching,crossbeam,1,,,38032613.0,ns,71834
Batching,crossbeam,1,,,38832002.0,ns,73300
