group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,1024,,,764526.0,ns,1
Batching,crossbeam,1024,,,1476784.0,ns,2
Batching,crossbeam,1024,,,2245732.0,ns,3
Batching,crossbeam,1024,,,2928731.0,ns,4
Batching,crossbeam,1024,,,3571075.0,ns,5
Batching,crossbeam,1024,,,4266062.0,ns,6
Batching,crossbeam,1024,,,4984811.0,ns,7
Batching,crossbeam,1024,,,5676475.0,ns,8
Batching,crossbeam,1024,,,6607227.0,ns,9
Batching,crossbeam,1024,,,7186276.0,ns,10
Batching,crossbeam,1024,,,7900053.0,ns,11
Batching,crossbeam,1024,,,8823018.0,ns,12
Batching,crossbeam,1024,,,9548422.0,ns,13
Batching,crossbeam,1024,,,10313440.0,ns,14
Batching,crossbeam,1024,,,11060455.0,ns,15
Batching,crossbeam,1024,,,11771040.0,ns,16
Batching,crossbeam,1024,,,12521698.0,ns,17
Batching,crossbeam,1024,,,13282893.0,ns,18
Batching,crossbeam,1024,,,13963922.0,ns,19
Batching,crossbeam,1024,,,14690147.0,ns,20
Batching,crossbeam,1024,,,15387218.0,ns,21
Batching,crossbeam,1024,,,16163509.0,ns,22
Batching,crossbeam,1024,,,16640086.0,ns,23
Batching,crossbeam,1024,,,17621331.0,ns,24
Batching,crossbeam,1024,,,18403276.0,ns,25
Batching,crossbeam,1024,,,19096228.0,ns,26
Batching,crossbeam,1024,,,19873939.0,ns,27
Batching,crossbeam,1024,,,20517095.0,ns,28
Batching,crossbeam,1024,,,20941544.0,ns,29
Batching,crossbeam,1024,,,22127548.0,ns,30
Batching,crossbeam,1024,,,22490557.0,ns,31
Batching,crossbeam,1024,,,23249240.0,ns,32
Batching,crossbeam,1024,,,24192981.0,ns,33
Batching,crossbeam,1024,,,24989580.0,ns,34
Batching,crossbeam,1024,,,25528112.0,ns,35
Batching,crossbeam,1024,,,26298299.0,ns,36
Batching,crossbeam,1024,,,27062472.0,ns,37
Batching,crossbeam,1024,,,27761750.0,ns,38
Batching,crossbeam,1024,,,28394978.0,ns,39
Batching,crossbeam,1024,,,29270666.0,ns,40
Batching,crossbeam,1024,,,30047884.0,ns,41
Batching,crossbeam,1024,,,30708270.0,ns,42
Batching,crossbeam,1024,,,31422301.0,ns,43
Batching,crossbeam,1024,,,32097793.0,ns,44
Batching,crossbeam,1024,,,32716218.0,ns,45
Batching,crossbeam,1024,,,33453774.0,ns,46
Batching,crossbeam,1024,,,34117803.0,ns,47
Batching,crossbeam,1024,,,34847523.0,ns,48
Batching,crossbeam,1024,,,35759510.0,ns,49
Batching,crossbeam,1024,,,36374398.0,ns,50
