group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap_queue,2,,,756041.0,ns,1077
Batching,swap_queue,2,,,1634773.0,ns,2154
Batching,swap_queue,2,,,2360103.0,ns,3231
Batching,swap_queue,2,,,3186093.0,ns,4308
Batching,swap_queue,2,,,3917437.0,ns,5385
Batching,swap_queue,2,,,4729420.0,ns,6462
Batching,swap_queue,2,,,5457163.0,ns,7539
Batching,swap_queue,2,,,6238877.0,ns,8616
Batching,swap_queue,2,,,6851691.0,ns,9693
Batching,swap_queue,2,,,7501837.0,ns,10770
Batching,swap_queue,2,,,8270810.0,ns,11847
Batching,swap_queue,2,,,8991176.0,ns,12924
Batching,swap_queue,2,,,9752238.0,ns,14001
Batching,swap_queue,2,,,10758675.0,ns,15078
Batching,swap_queue,2,,,11731445.0,ns,16155
Batching,swap_queue,2,,,12563933.0,ns,17232
Batching,swap_queue,2,,,13433631.0,ns,18309
Batching,swap_queue,2,,,14055256.0,ns,19386
Batching,swap_queue,2,,,14870137.0,ns,20463
Batching,swap_queue,2,,,15576390.0,ns,21540
Batching,swap_queue,2,,,16225174.0,ns,22617
Batching,swap_queue,2,,,17267761.0,ns,23694
Batching,swap_queue,2,,,17746405.0,ns,24771
Batching,swap_queue,2,,,18565011.0,ns,25848
Batching,swap_queue,2,,,19222377.0,ns,26925
Batching,swap_queue,2,,,20198783.0,ns,28002
Batching,swap_queue,2,,,20996079.0,ns,29079
Batching,swap_queue,2,,,21787353.0,ns,30156
Batching,swap_queue,2,,,22596481.0,ns,31233
Batching,swap_queue,2,,,23532575.0,ns,32310
Batching,swap_queue,2,,,23715385.0,ns,33387
Batching,swap_queue,2,,,23968430.0,ns,34464
Batching,swap_queue,2,,,24720187.0,ns,35541
Batching,swap_queue,2,,,25452730.0,ns,36618
Batching,swap_queue,2,,,26198195.0,ns,37695
Batching,swap_queue,2,,,27034728.0,ns,38772
Batching,swap_queue,2,,,28349240.0,ns,39849
Batching,swap_queue,2,,,28437568.0,ns,40926
Batching,swap_queue,2,,,29300243.0,ns,42003
Batching,swap_queue,2,,,29935956.0,ns,43080
Batching,swap_queue,2,,,31094359.0,ns,44157
Batching,swap_queue,2,,,32377405.0,ns,45234
Batching,swap_queue,2,,,32223617.0,ns,46311
Batching,swap_queue,2,,,32961803.0,ns,47388
Batching,swap_queue,2,,,33674974.0,ns,48465
Batching,swap_queue,2,,,34395585.0,ns,49542
Batching,swap_queue,2,,,35149280.0,ns,50619
Batching,swap_queue,2,,,35916554.0,ns,51696
Batching,swap_queue,2,,,36673203.0,ns,52773
Batching,swap_queue,2,,,37819609.0,ns,53850
