group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,2,,,740928.0,ns,1023
Batching,crossbeam,2,,,1455763.0,ns,2046
Batching,crossbeam,2,,,2209605.0,ns,3069
Batching,crossbeam,2,,,2961126.0,ns,4092
Batching,crossbeam,2,,,3693298.0,ns,5115
Batching,crossbeam,2,,,4404916.0,ns,6138
Batching,crossbeam,2,,,5196979.0,ns,7161
Batching,crossbeam,2,,,5900663.0,ns,8184
Batching,crossbeam,2,,,6663219.0,ns,9207
Batching,crossbeam,2,,,7356344.0,ns,10230
Batching,crossbeam,2,,,8064410.0,ns,11253
Batching,crossbeam,2,,,8814281.0,ns,12276
Batching,crossbeam,2,,,9570551.0,ns,13299
Batching,crossbeam,2,,,10291434.0,ns,14322
Batching,crossbeam,2,,,11054400.0,ns,15345
Batching,crossbeam,2,,,11742635.0,ns,16368
Batching,crossbeam,2,,,12331489.0,ns,17391
Batching,crossbeam,2,,,13004043.0,ns,18414
Batching,crossbeam,2,,,13545153.0,ns,19437
Batching,crossbeam,2,,,14261497.0,ns,20460
Batching,crossbeam,2,,,14953818.0,ns,21483
Batching,crossbeam,2,,,15687969.0,ns,22506
Batching,crossbeam,2,,,16391431.0,ns,23529
Batching,crossbeam,2,,,17088461.0,ns,24552
Batching,crossbeam,2,,,17792745.0,ns,25575
Batching,crossbeam,2,,,18502896.0,ns,26598
Batching,crossbeam,2,,,19230998.0,ns,27621
Batching,crossbeam,2,,,19944316.0,ns,28644
Batching,crossbeam,2,,,21121901.0,ns,29667
Batching,crossbeam,2,,,22018332.0,ns,30690
Batching,crossbeam,2,,,22094343.0,ns,31713
Batching,crossbeam,2,,,22791890.0,ns,32736
Batching,crossbeam,2,,,23473429.0,ns,33759
Batching,crossbeam,2,,,24512727.0,ns,34782
Batching,crossbeam,2,,,25855641.0,ns,35805
Batching,crossbeam,2,,,26705089.0,ns,36828
Batching,crossbeam,2,,,27424044.0,ns,37851
Batching,crossbeam,2,,,28115486.0,ns,38874
Batching,crossbeam,2,,,28753210.0,ns,39897
Batching,crossbeam,2,,,29601083.0,ns,40920
Batching,crossbeam,2,,,30315032.0,ns,41943
Batching,crossbeam,2,,,31147061.0,ns,42966
Batching,crossbeam,2,,,32180598.0,ns,43989
Batching,crossbeam,2,,,32634439.0,ns,45012
Batching,crossbeam,2,,,33279621.0,ns,46035
Batching,crossbeam,2,,,33957657.0,ns,47058
Batching,crossbeam,2,,,34660331.0,ns,48081
Batching,crossbeam,2,,,34968908.0,ns,49104
Batching,crossbeam,2,,,35125265.0,ns,50127
Batching,crossbeam,2,,,35630346.0,ns,51150
