group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,flume,1,,,364685.0,ns,3138
Take,flume,1,,,730444.0,ns,6276
Take,flume,1,,,1098901.0,ns,9414
Take,flume,1,,,1474672.0,ns,12552
Take,flume,1,,,1828936.0,ns,15690
Take,flume,1,,,2198294.0,ns,18828
Take,flume,1,,,2562556.0,ns,21966
Take,flume,1,,,2936995.0,ns,25104
Take,flume,1,,,3302685.0,ns,28242
Take,flume,1,,,3674538.0,ns,31380
Take,flume,1,,,4033093.0,ns,34518
Take,flume,1,,,4396037.0,ns,37656
Take,flume,1,,,4757369.0,ns,40794
Take,flume,1,,,5125093.0,ns,43932
Take,flume,1,,,5498448.0,ns,47070
Take,flume,1,,,5854006.0,ns,50208
Take,flume,1,,,6234469.0,ns,53346
Take,flume,1,,,6647550.0,ns,56484
Take,flume,1,,,6945630.0,ns,59622
Take,flume,1,,,7323028.0,ns,62760
Take,flume,1,,,7698370.0,ns,65898
Take,flume,1,,,8059088.0,ns,69036
Take,flume,1,,,8416418.0,ns,72174
Take,flume,1,,,8784652.0,ns,75312
Take,flume,1,,,9144679.0,ns,78450
Take,flume,1,,,9510655.0,ns,81588
Take,flume,1,,,9880351.0,ns,84726
Take,flume,1,,,10250886.0,ns,87864
Take,flume,1,,,10626509.0,ns,91002
Take,flume,1,,,10994171.0,ns,94140
Take,flume,1,,,11355650.0,ns,97278
Take,flume,1,,,11717095.0,ns,100416
Take,flume,1,,,12070560.0,ns,103554
Take,flume,1,,,12450779.0,ns,106692
Take,flume,1,,,12814722.0,ns,109830
Take,flume,1,,,13177935.0,ns,112968
Take,flume,1,,,13552564.0,ns,116106
Take,flume,1,,,13921906.0,ns,119244
Take,flume,1,,,14285142.0,ns,122382
Take,flume,1,,,14649257.0,ns,125520
Take,flume,1,,,15016303.0,ns,128658
Take,flume,1,,,15371827.0,ns,131796
Take,flume,1,,,15742363.0,ns,134934
Take,flume,1,,,16102016.0,ns,138072
Take,flume,1,,,16475261.0,ns,141210
Take,flume,1,,,16828999.0,ns,144348
Take,flume,1,,,17214245.0,ns,147486
Take,flume,1,,,17578463.0,ns,150624
Take,flume,1,,,17924887.0,ns,153762
Take,flume,1,,,18314438.0,ns,156900
