group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,tokio::mpsc,4,,,688063.0,ns,1478
Push,tokio::mpsc,4,,,1135141.0,ns,2956
Push,tokio::mpsc,4,,,1740144.0,ns,4434
Push,tokio::mpsc,4,,,2308706.0,ns,5912
Push,tokio::mpsc,4,,,2915366.0,ns,7390
Push,tokio::mpsc,4,,,3490904.0,ns,8868
Push,tokio::mpsc,4,,,4092189.0,ns,10346
Push,tokio::mpsc,4,,,4665247.0,ns,11824
Push,tokio::mpsc,4,,,5280640.0,ns,13302
Push,tokio::mpsc,4,,,5859943.0,ns,14780
Push,tokio::mpsc,4,,,6485599.0,ns,16258
Push,tokio::mpsc,4,,,7062096.0,ns,17736
Push,tokio::mpsc,4,,,7653354.0,ns,19214
Push,tokio::mpsc,4,,,8266157.0,ns,20692
Push,tokio::mpsc,4,,,8839759.0,ns,22170
Push,tokio::mpsc,4,,,9462517.0,ns,23648
Push,tokio::mpsc,4,,,10052348.0,ns,25126
Push,tokio::mpsc,4,,,10653438.0,ns,26604
Push,tokio::mpsc,4,,,11224159.0,ns,28082
Push,tokio::mpsc,4,,,11866952.0,ns,29560
Push,tokio::mpsc,4,,,12440120.0,ns,31038
Push,tokio::mpsc,4,,,13049596.0,ns,32516
Push,tokio::mpsc,4,,,13630836.0,ns,33994
Push,tokio::mpsc,4,,,14235214.0,ns,35472
Push,tokio::mpsc,4,,,15176999.0,ns,36950
Push,tokio::mpsc,4,,,15713000.0,ns,38428
Push,tokio::mpsc,4,,,16558106.0,ns,39906
Push,tokio::mpsc,4,,,17283895.0,ns,41384
Push,tokio::mpsc,4,,,17996490.0,ns,42862
Push,tokio::mpsc,4,,,18610527.0,ns,44340
Push,tokio::mpsc,4,,,19273949.0,ns,45818
Push,tokio::mpsc,4,,,19768462.0,ns,47296
Push,tokio::mpsc,4,,,20426197.0,ns,48774
Push,tokio::mpsc,4,,,21106078.0,ns,50252
Push,tokio::mpsc,4,,,21369905.0,ns,51730
Push,tokio::mpsc,4,,,22299803.0,ns,53208
Push,tokio::mpsc,4,,,22195667.0,ns,54686
Push,tokio::mpsc,4,,,22707276.0,ns,56164
Push,tokio::mpsc,4,,,23336578.0,ns,57642
Push,tokio::mpsc,4,,,23926972.0,ns,59120
Push,tokio::mpsc,4,,,24730016.0,ns,60598
Push,tokio::mpsc,4,,,25145280.0,ns,62076
Push,tokio::mpsc,4,,,25687483.0,ns,63554
Push,tokio::mpsc,4,,,26268180.0,ns,65032
Push,tokio::mpsc,4,,,26884555.0,ns,66510
Push,tokio::mpsc,4,,,27468882.0,ns,67988
Push,tokio::mpsc,4,,,28111718.0,ns,69466
Push,tokio::mpsc,4,,,28847579.0,ns,70944
Push,tokio::mpsc,4,,,29734004.0,ns,72422
Push,tokio::mpsc,4,,,30189772.0,ns,73900
