group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,tokio::mpsc,8,,,781141.0,ns,436
Batching,tokio::mpsc,8,,,1552656.0,ns,872
Batching,tokio::mpsc,8,,,2404083.0,ns,1308
Batching,tokio::mpsc,8,,,3110721.0,ns,1744
Batching,tokio::mpsc,8,,,3886873.0,ns,2180
Batching,tokio::mpsc,8,,,4658546.0,ns,2616
Batching,tokio::mpsc,8,,,5427870.0,ns,3052
Batching,tokio::mpsc,8,,,6246221.0,ns,3488
Batching,tokio::mpsc,8,,,6978575.0,ns,3924
Batching,tokio::mpsc,8,,,7754292.0,ns,4360
Batching,tokio::mpsc,8,,,8538198.0,ns,4796
Batching,tokio::mpsc,8,,,9311330.0,ns,5232
Batching,tokio::mpsc,8,,,10093480.0,ns,5668
Batching,tokio::mpsc,8,,,10867294.0,ns,6104
Batching,tokio::mpsc,8,,,11645784.0,ns,6540
Batching,tokio::mpsc,8,,,12445485.0,ns,6976
Batching,tokio::mpsc,8,,,13199803.0,ns,7412
Batching,tokio::mpsc,8,,,13975028.0,ns,7848
Batching,tokio::mpsc,8,,,14733646.0,ns,8284
Batching,tokio::mpsc,8,,,15525116.0,ns,8720
Batching,tokio::mpsc,8,,,16301802.0,ns,9156
Batching,tokio::mpsc,8,,,17085791.0,ns,9592
Batching,tokio::mpsc,8,,,17834226.0,ns,10028
Batching,tokio::mpsc,8,,,18656342.0,ns,10464
Batching,tokio::mpsc,8,,,19408799.0,ns,10900
Batching,tokio::mpsc,8,,,20219658.0,ns,11336
Batching,tokio::mpsc,8,,,20954686.0,ns,11772
Batching,tokio::mpsc,8,,,21762780.0,ns,12208
Batching,tokio::mpsc,8,,,22507507.0,ns,12644
Batching,tokio::mpsc,8,,,23259741.0,ns,13080
Batching,tokio::mpsc,8,,,24052410.0,ns,13516
Batching,tokio::mpsc,8,,,24798630.0,ns,13952
Batching,tokio::mpsc,8,,,25612435.0,ns,14388
Batching,tokio::mpsc,8,,,26401518.0,ns,14824
Batching,tokio::mpsc,8,,,27192546.0,ns,15260
Batching,tokio::mpsc,8,,,27957654.0,ns,15696
Batching,tokio::mpsc,8,,,28695604.0,ns,16132
Batching,tokio::mpsc,8,,,29505577.0,ns,16568
Batching,tokio::mpsc,8,,,30441499.0,ns,17004
Batching,tokio::mpsc,8,,,31461432.0,ns,17440
Batching,tokio::mpsc,8,,,32373600.0,ns,17876
Batching,tokio::mpsc,8,,,32763210.0,ns,18312
Batching,tokio::mpsc,8,,,33459608.0,ns,18748
Batching,tokio::mpsc,8,,,34139351.0,ns,19184
Batching,tokio::mpsc,8,,,34965127.0,ns,19620
Batching,tokio::mpsc,8,,,35752980.0,ns,20056
Batching,tokio::mpsc,8,,,36507266.0,ns,20492
Batching,tokio::mpsc,8,,,37419359.0,ns,20928
Batching,tokio::mpsc,8,,,38085030.0,ns,21364
Batching,tokio::mpsc,8,,,39512732.0,ns,21800
