group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,swap-queue,4096,,,773413.0,ns,10
Push,swap-queue,4096,,,1540938.0,ns,20
Push,swap-queue,4096,,,2344025.0,ns,30
Push,swap-queue,4096,,,3293577.0,ns,40
Push,swap-queue,4096,,,3883639.0,ns,50
Push,swap-queue,4096,,,4660233.0,ns,60
Push,swap-queue,4096,,,5466528.0,ns,70
Push,swap-queue,4096,,,6202595.0,ns,80
Push,swap-queue,4096,,,6956593.0,ns,90
Push,swap-queue,4096,,,7781392.0,ns,100
Push,swap-queue,4096,,,8443447.0,ns,110
Push,swap-queue,4096,,,9289467.0,ns,120
Push,swap-queue,4096,,,10099694.0,ns,130
Push,swap-queue,4096,,,10700924.0,ns,140
Push,swap-queue,4096,,,11643568.0,ns,150
Push,swap-queue,4096,,,12440014.0,ns,160
Push,swap-queue,4096,,,13183237.0,ns,170
Push,swap-queue,4096,,,13940316.0,ns,180
Push,swap-queue,4096,,,14511429.0,ns,190
Push,swap-queue,4096,,,15478453.0,ns,200
Push,swap-queue,4096,,,16366708.0,ns,210
Push,swap-queue,4096,,,17045900.0,ns,220
Push,swap-queue,4096,,,17793568.0,ns,230
Push,swap-queue,4096,,,18516619.0,ns,240
Push,swap-queue,4096,,,19337690.0,ns,250
Push,swap-queue,4096,,,19958007.0,ns,260
Push,swap-queue,4096,,,20853868.0,ns,270
Push,swap-queue,4096,,,21596941.0,ns,280
Push,swap-queue,4096,,,22305280.0,ns,290
Push,swap-queue,4096,,,23140694.0,ns,300
Push,swap-queue,4096,,,23963638.0,ns,310
Push,swap-queue,4096,,,24562686.0,ns,320
Push,swap-queue,4096,,,25420630.0,ns,330
Push,swap-queue,4096,,,26147750.0,ns,340
Push,swap-queue,4096,,,27010477.0,ns,350
Push,swap-queue,4096,,,27539392.0,ns,360
Push,swap-queue,4096,,,28436539.0,ns,370
Push,swap-queue,4096,,,29466093.0,ns,380
Push,swap-queue,4096,,,30058160.0,ns,390
Push,swap-queue,4096,,,30943562.0,ns,400
Push,swap-queue,4096,,,31747741.0,ns,410
Push,swap-queue,4096,,,32511287.0,ns,420
Push,swap-queue,4096,,,33329628.0,ns,430
Push,swap-queue,4096,,,34226161.0,ns,440
Push,swap-queue,4096,,,34695774.0,ns,450
Push,swap-queue,4096,,,35705594.0,ns,460
Push,swap-queue,4096,,,36261689.0,ns,470
Push,swap-queue,4096,,,37301259.0,ns,480
Push,swap-queue,4096,,,38065730.0,ns,490
Push,swap-queue,4096,,,38596452.0,ns,500
