group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap-queue,1024,,,1403029.0,ns,2
Batching,swap-queue,1024,,,2756942.0,ns,4
Batching,swap-queue,1024,,,4113480.0,ns,6
Batching,swap-queue,1024,,,5493740.0,ns,8
Batching,swap-queue,1024,,,6845668.0,ns,10
Batching,swap-queue,1024,,,8380527.0,ns,12
Batching,swap-queue,1024,,,9931322.0,ns,14
Batching,swap-queue,1024,,,11162257.0,ns,16
Batching,swap-queue,1024,,,12658076.0,ns,18
Batching,swap-queue,1024,,,13863593.0,ns,20
Batching,swap-queue,1024,,,15629319.0,ns,22
Batching,swap-queue,1024,,,17135215.0,ns,24
Batching,swap-queue,1024,,,18501936.0,ns,26
Batching,swap-queue,1024,,,19876756.0,ns,28
Batching,swap-queue,1024,,,21153903.0,ns,30
Batching,swap-queue,1024,,,22794157.0,ns,32
Batching,swap-queue,1024,,,24159655.0,ns,34
Batching,swap-queue,1024,,,25611307.0,ns,36
Batching,swap-queue,1024,,,25977877.0,ns,38
Batching,swap-queue,1024,,,27981576.0,ns,40
Batching,swap-queue,1024,,,28816493.0,ns,42
Batching,swap-queue,1024,,,30951908.0,ns,44
Batching,swap-queue,1024,,,32444519.0,ns,46
Batching,swap-queue,1024,,,34285101.0,ns,48
Batching,swap-queue,1024,,,35287294.0,ns,50
Batching,swap-queue,1024,,,37024836.0,ns,52
Batching,swap-queue,1024,,,38613826.0,ns,54
Batching,swap-queue,1024,,,39861893.0,ns,56
Batching,swap-queue,1024,,,41178686.0,ns,58
Batching,swap-queue,1024,,,41908413.0,ns,60
Batching,swap-queue,1024,,,43524241.0,ns,62
Batching,swap-queue,1024,,,44899085.0,ns,64
Batching,swap-queue,1024,,,46108786.0,ns,66
Batching,swap-queue,1024,,,47897274.0,ns,68
Batching,swap-queue,1024,,,49342180.0,ns,70
Batching,swap-queue,1024,,,50872914.0,ns,72
Batching,swap-queue,1024,,,52323278.0,ns,74
Batching,swap-queue,1024,,,53875524.0,ns,76
Batching,swap-queue,1024,,,55108731.0,ns,78
Batching,swap-queue,1024,,,56303836.0,ns,80
Batching,swap-queue,1024,,,57964504.0,ns,82
Batching,swap-queue,1024,,,59167476.0,ns,84
Batching,swap-queue,1024,,,60646960.0,ns,86
Batching,swap-queue,1024,,,61955556.0,ns,88
Batching,swap-queue,1024,,,63561554.0,ns,90
Batching,swap-queue,1024,,,64188480.0,ns,92
Batching,swap-queue,1024,,,66009739.0,ns,94
Batching,swap-queue,1024,,,67426552.0,ns,96
Batching,swap-queue,1024,,,69435642.0,ns,98
Batching,swap-queue,1024,,,69651468.0,ns,100
