group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,tokio::mpsc,1,,,773084.0,ns,1774
Batching,tokio::mpsc,1,,,1550484.0,ns,3548
Batching,tokio::mpsc,1,,,2326628.0,ns,5322
Batching,tokio::mpsc,1,,,3109500.0,ns,7096
Batching,tokio::mpsc,1,,,3892833.0,ns,8870
Batching,tokio::mpsc,1,,,4710831.0,ns,10644
Batching,tokio::mpsc,1,,,5436645.0,ns,12418
Batching,tokio::mpsc,1,,,6188749.0,ns,14192
Batching,tokio::mpsc,1,,,6995736.0,ns,15966
Batching,tokio::mpsc,1,,,7825017.0,ns,17740
Batching,tokio::mpsc,1,,,8603499.0,ns,19514
Batching,tokio::mpsc,1,,,9275512.0,ns,21288
Batching,tokio::mpsc,1,,,10033746.0,ns,23062
Batching,tokio::mpsc,1,,,10792618.0,ns,24836
Batching,tokio::mpsc,1,,,11587536.0,ns,26610
Batching,tokio::mpsc,1,,,12387507.0,ns,28384
Batching,tokio::mpsc,1,,,13155652.0,ns,30158
Batching,tokio::mpsc,1,,,13909446.0,ns,31932
Batching,tokio::mpsc,1,,,14696535.0,ns,33706
Batching,tokio::mpsc,1,,,15517480.0,ns,35480
Batching,tokio::mpsc,1,,,16297481.0,ns,37254
Batching,tokio::mpsc,1,,,17138322.0,ns,39028
Batching,tokio::mpsc,1,,,17761614.0,ns,40802
Batching,tokio::mpsc,1,,,18556925.0,ns,42576
Batching,tokio::mpsc,1,,,19315814.0,ns,44350
Batching,tokio::mpsc,1,,,20105711.0,ns,46124
Batching,tokio::mpsc,1,,,20989095.0,ns,47898
Batching,tokio::mpsc,1,,,21831979.0,ns,49672
Batching,tokio::mpsc,1,,,22518180.0,ns,51446
Batching,tokio::mpsc,1,,,23215728.0,ns,53220
Batching,tokio::mpsc,1,,,23948713.0,ns,54994
Batching,tokio::mpsc,1,,,24693013.0,ns,56768
Batching,tokio::mpsc,1,,,25479825.0,ns,58542
Batching,tokio::mpsc,1,,,26276211.0,ns,60316
Batching,tokio::mpsc,1,,,27153827.0,ns,62090
Batching,tokio::mpsc,1,,,27914325.0,ns,63864
Batching,tokio::mpsc,1,,,28580398.0,ns,65638
Batching,tokio::mpsc,1,,,29341240.0,ns,67412
Batching,tokio::mpsc,1,,,30116826.0,ns,69186
Batching,tokio::mpsc,1,,,30902414.0,ns,70960
Batching,tokio::mpsc,1,,,31727626.0,ns,72734
Batching,tokio::mpsc,1,,,32483043.0,ns,74508
Batching,tokio::mpsc,1,,,33294191.0,ns,76282
Batching,tokio::mpsc,1,,,34280772.0,ns,78056
Batching,tokio::mpsc,1,,,35335076.0,ns,79830
Batching,tokio::mpsc,1,,,36041806.0,ns,81604
Batching,tokio::mpsc,1,,,36916009.0,ns,83378
Batching,tokio::mpsc,1,,,37323843.0,ns,85152
Batching,tokio::mpsc,1,,,38563895.0,ns,86926
Batching,tokio::mpsc,1,,,39340581.0,ns,88700
