group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap-queue,4,,,750151.0,ns,722
Batching,swap-queue,4,,,1437762.0,ns,1444
Batching,swap-queue,4,,,2114017.0,ns,2166
Batching,swap-queue,4,,,2864208.0,ns,2888
Batching,swap-queue,4,,,3574975.0,ns,3610
Batching,swap-queue,4,,,4361613.0,ns,4332
Batching,swap-queue,4,,,5139094.0,ns,5054
Batching,swap-queue,4,,,5848523.0,ns,5776
Batching,swap-queue,4,,,6591437.0,ns,6498
Batching,swap-queue,4,,,7357555.0,ns,7220
Batching,swap-queue,4,,,8058614.0,ns,7942
Batching,swap-queue,4,,,8827718.0,ns,8664
Batching,swap-queue,4,,,9541496.0,ns,9386
Batching,swap-queue,4,,,10248069.0,ns,10108
Batching,swap-queue,4,,,11020931.0,ns,10830
Batching,swap-queue,4,,,11714458.0,ns,11552
Batching,swap-queue,4,,,12303960.0,ns,12274
Batching,swap-queue,4,,,13168047.0,ns,12996
Batching,swap-queue,4,,,13917025.0,ns,13718
Batching,swap-queue,4,,,14710695.0,ns,14440
Batching,swap-queue,4,,,15417473.0,ns,15162
Batching,swap-queue,4,,,16075029.0,ns,15884
Batching,swap-queue,4,,,16901356.0,ns,16606
Batching,swap-queue,4,,,17416307.0,ns,17328
Batching,swap-queue,4,,,18209886.0,ns,18050
Batching,swap-queue,4,,,18924287.0,ns,18772
Batching,swap-queue,4,,,19584560.0,ns,19494
Batching,swap-queue,4,,,20103203.0,ns,20216
Batching,swap-queue,4,,,20964967.0,ns,20938
Batching,swap-queue,4,,,21807713.0,ns,21660
Batching,swap-queue,4,,,22424112.0,ns,22382
Batching,swap-queue,4,,,23120068.0,ns,23104
Batching,swap-queue,4,,,23753280.0,ns,23826
Batching,swap-queue,4,,,24168514.0,ns,24548
Batching,swap-queue,4,,,24921766.0,ns,25270
Batching,swap-queue,4,,,25813725.0,ns,25992
Batching,swap-queue,4,,,26066328.0,ns,26714
Batching,swap-queue,4,,,27442814.0,ns,27436
Batching,swap-queue,4,,,27901372.0,ns,28158
Batching,swap-queue,4,,,28819947.0,ns,28880
Batching,swap-queue,4,,,29601835.0,ns,29602
Batching,swap-queue,4,,,30419234.0,ns,30324
Batching,swap-queue,4,,,31043503.0,ns,31046
Batching,swap-queue,4,,,31834868.0,ns,31768
Batching,swap-queue,4,,,32470459.0,ns,32490
Batching,swap-queue,4,,,33138795.0,ns,33212
Batching,swap-queue,4,,,34026439.0,ns,33934
Batching,swap-queue,4,,,34701586.0,ns,34656
Batching,swap-queue,4,,,35313104.0,ns,35378
Batching,swap-queue,4,,,35567026.0,ns,36100
