group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap_queue,1,,,238318.0,ns,1608
Take,swap_queue,1,,,499310.0,ns,3216
Take,swap_queue,1,,,818623.0,ns,4824
Take,swap_queue,1,,,1098914.0,ns,6432
Take,swap_queue,1,,,1558541.0,ns,8040
Take,swap_queue,1,,,2104737.0,ns,9648
Take,swap_queue,1,,,2583290.0,ns,11256
Take,swap_queue,1,,,3151705.0,ns,12864
Take,swap_queue,1,,,3691781.0,ns,14472
Take,swap_queue,1,,,4149722.0,ns,16080
Take,swap_queue,1,,,4652220.0,ns,17688
Take,swap_queue,1,,,5055984.0,ns,19296
Take,swap_queue,1,,,5470347.0,ns,20904
Take,swap_queue,1,,,5883104.0,ns,22512
Take,swap_queue,1,,,6307711.0,ns,24120
Take,swap_queue,1,,,6774046.0,ns,25728
Take,swap_queue,1,,,7184602.0,ns,27336
Take,swap_queue,1,,,7625503.0,ns,28944
Take,swap_queue,1,,,8093868.0,ns,30552
Take,swap_queue,1,,,8267347.0,ns,32160
Take,swap_queue,1,,,8898688.0,ns,33768
Take,swap_queue,1,,,9427300.0,ns,35376
Take,swap_queue,1,,,9741179.0,ns,36984
Take,swap_queue,1,,,9881386.0,ns,38592
Take,swap_queue,1,,,10403402.0,ns,40200
Take,swap_queue,1,,,10814666.0,ns,41808
Take,swap_queue,1,,,11237342.0,ns,43416
Take,swap_queue,1,,,11906809.0,ns,45024
Take,swap_queue,1,,,12331990.0,ns,46632
Take,swap_queue,1,,,12754615.0,ns,48240
Take,swap_queue,1,,,13162518.0,ns,49848
Take,swap_queue,1,,,13551059.0,ns,51456
Take,swap_queue,1,,,14048346.0,ns,53064
Take,swap_queue,1,,,14401321.0,ns,54672
Take,swap_queue,1,,,14848270.0,ns,56280
Take,swap_queue,1,,,15355908.0,ns,57888
Take,swap_queue,1,,,15678969.0,ns,59496
Take,swap_queue,1,,,16074393.0,ns,61104
Take,swap_queue,1,,,16585400.0,ns,62712
Take,swap_queue,1,,,16932195.0,ns,64320
Take,swap_queue,1,,,17419060.0,ns,65928
Take,swap_queue,1,,,17704536.0,ns,67536
Take,swap_queue,1,,,18337909.0,ns,69144
Take,swap_queue,1,,,18745093.0,ns,70752
Take,swap_queue,1,,,19045571.0,ns,72360
Take,swap_queue,1,,,19607079.0,ns,73968
Take,swap_queue,1,,,20012590.0,ns,75576
Take,swap_queue,1,,,20513870.0,ns,77184
Take,swap_queue,1,,,20674584.0,ns,78792
Take,swap_queue,1,,,21204298.0,ns,80400
