group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,tokio::mpsc,1024,,,795041.0,ns,14
Push,tokio::mpsc,1024,,,1589308.0,ns,28
Push,tokio::mpsc,1024,,,2383004.0,ns,42
Push,tokio::mpsc,1024,,,3158763.0,ns,56
Push,tokio::mpsc,1024,,,3955647.0,ns,70
Push,tokio::mpsc,1024,,,4753173.0,ns,84
Push,tokio::mpsc,1024,,,5537625.0,ns,98
Push,tokio::mpsc,1024,,,6318648.0,ns,112
Push,tokio::mpsc,1024,,,7106130.0,ns,126
Push,tokio::mpsc,1024,,,7930901.0,ns,140
Push,tokio::mpsc,1024,,,8711015.0,ns,154
Push,tokio::mpsc,1024,,,9516391.0,ns,168
Push,tokio::mpsc,1024,,,10265509.0,ns,182
Push,tokio::mpsc,1024,,,11047775.0,ns,196
Push,tokio::mpsc,1024,,,11861513.0,ns,210
Push,tokio::mpsc,1024,,,12684412.0,ns,224
Push,tokio::mpsc,1024,,,13423181.0,ns,238
Push,tokio::mpsc,1024,,,14247311.0,ns,252
Push,tokio::mpsc,1024,,,14965575.0,ns,266
Push,tokio::mpsc,1024,,,15781183.0,ns,280
Push,tokio::mpsc,1024,,,16451286.0,ns,294
Push,tokio::mpsc,1024,,,17332817.0,ns,308
Push,tokio::mpsc,1024,,,18104382.0,ns,322
Push,tokio::mpsc,1024,,,18909778.0,ns,336
Push,tokio::mpsc,1024,,,19680841.0,ns,350
Push,tokio::mpsc,1024,,,20513682.0,ns,364
Push,tokio::mpsc,1024,,,21068724.0,ns,378
Push,tokio::mpsc,1024,,,22103889.0,ns,392
Push,tokio::mpsc,1024,,,22883067.0,ns,406
Push,tokio::mpsc,1024,,,23654377.0,ns,420
Push,tokio::mpsc,1024,,,24521500.0,ns,434
Push,tokio::mpsc,1024,,,25345207.0,ns,448
Push,tokio::mpsc,1024,,,26133956.0,ns,462
Push,tokio::mpsc,1024,,,26833003.0,ns,476
Push,tokio::mpsc,1024,,,27595265.0,ns,490
Push,tokio::mpsc,1024,,,28309698.0,ns,504
Push,tokio::mpsc,1024,,,29181366.0,ns,518
Push,tokio::mpsc,1024,,,29912721.0,ns,532
Push,tokio::mpsc,1024,,,30711936.0,ns,546
Push,tokio::mpsc,1024,,,31542152.0,ns,560
Push,tokio::mpsc,1024,,,32331906.0,ns,574
Push,tokio::mpsc,1024,,,33124518.0,ns,588
Push,tokio::mpsc,1024,,,33961258.0,ns,602
Push,tokio::mpsc,1024,,,34720490.0,ns,616
Push,tokio::mpsc,1024,,,35593160.0,ns,630
Push,tokio::mpsc,1024,,,36355740.0,ns,644
Push,tokio::mpsc,1024,,,37315220.0,ns,658
Push,tokio::mpsc,1024,,,37804728.0,ns,672
Push,tokio::mpsc,1024,,,38684936.0,ns,686
Push,tokio::mpsc,1024,,,39458959.0,ns,700
