group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap-queue,2048,,,2073.0,ns,20
Take,swap-queue,2048,,,4054.0,ns,40
Take,swap-queue,2048,,,6061.0,ns,60
Take,swap-queue,2048,,,8085.0,ns,80
Take,swap-queue,2048,,,11083.0,ns,100
Take,swap-queue,2048,,,12795.0,ns,120
Take,swap-queue,2048,,,15876.0,ns,140
Take,swap-queue,2048,,,16706.0,ns,160
Take,swap-queue,2048,,,18929.0,ns,180
Take,swap-queue,2048,,,20652.0,ns,200
Take,swap-queue,2048,,,22973.0,ns,220
Take,swap-queue,2048,,,24924.0,ns,240
Take,swap-queue,2048,,,26839.0,ns,260
Take,swap-queue,2048,,,28919.0,ns,280
Take,swap-queue,2048,,,30712.0,ns,300
Take,swap-queue,2048,,,32996.0,ns,320
Take,swap-queue,2048,,,34710.0,ns,340
Take,swap-queue,2048,,,36900.0,ns,360
Take,swap-queue,2048,,,38526.0,ns,380
Take,swap-queue,2048,,,40771.0,ns,400
Take,swap-queue,2048,,,45779.0,ns,420
Take,swap-queue,2048,,,45621.0,ns,440
Take,swap-queue,2048,,,47936.0,ns,460
Take,swap-queue,2048,,,49415.0,ns,480
Take,swap-queue,2048,,,50626.0,ns,500
Take,swap-queue,2048,,,53975.0,ns,520
Take,swap-queue,2048,,,55594.0,ns,540
Take,swap-queue,2048,,,58724.0,ns,560
Take,swap-queue,2048,,,58966.0,ns,580
Take,swap-queue,2048,,,61935.0,ns,600
Take,swap-queue,2048,,,64410.0,ns,620
Take,swap-queue,2048,,,65391.0,ns,640
Take,swap-queue,2048,,,66879.0,ns,660
Take,swap-queue,2048,,,69338.0,ns,680
Take,swap-queue,2048,,,72701.0,ns,700
Take,swap-queue,2048,,,73150.0,ns,720
Take,swap-queue,2048,,,75797.0,ns,740
Take,swap-queue,2048,,,77559.0,ns,760
Take,swap-queue,2048,,,81007.0,ns,780
Take,swap-queue,2048,,,81157.0,ns,800
Take,swap-queue,2048,,,83014.0,ns,820
Take,swap-queue,2048,,,85951.0,ns,840
Take,swap-queue,2048,,,87570.0,ns,860
Take,swap-queue,2048,,,90689.0,ns,880
Take,swap-queue,2048,,,92566.0,ns,900
Take,swap-queue,2048,,,94947.0,ns,920
Take,swap-queue,2048,,,97681.0,ns,940
Take,swap-queue,2048,,,98460.0,ns,960
Take,swap-queue,2048,,,101952.0,ns,980
Take,swap-queue,2048,,,103301.0,ns,1000
