group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,swap_queue,2,,,405372.0,ns,1761
Push,swap_queue,2,,,802483.0,ns,3522
Push,swap_queue,2,,,1241070.0,ns,5283
Push,swap_queue,2,,,1687189.0,ns,7044
Push,swap_queue,2,,,2227617.0,ns,8805
Push,swap_queue,2,,,2830683.0,ns,10566
Push,swap_queue,2,,,3405450.0,ns,12327
Push,swap_queue,2,,,4002600.0,ns,14088
Push,swap_queue,2,,,4569750.0,ns,15849
Push,swap_queue,2,,,5215262.0,ns,17610
Push,swap_queue,2,,,5762330.0,ns,19371
Push,swap_queue,2,,,6310782.0,ns,21132
Push,swap_queue,2,,,6852341.0,ns,22893
Push,swap_queue,2,,,7356380.0,ns,24654
Push,swap_queue,2,,,7937078.0,ns,26415
Push,swap_queue,2,,,8429703.0,ns,28176
Push,swap_queue,2,,,8704905.0,ns,29937
Push,swap_queue,2,,,9187829.0,ns,31698
Push,swap_queue,2,,,9642712.0,ns,33459
Push,swap_queue,2,,,10205187.0,ns,35220
Push,swap_queue,2,,,10733035.0,ns,36981
Push,swap_queue,2,,,11402485.0,ns,38742
Push,swap_queue,2,,,11823239.0,ns,40503
Push,swap_queue,2,,,12543760.0,ns,42264
Push,swap_queue,2,,,13002621.0,ns,44025
Push,swap_queue,2,,,13859308.0,ns,45786
Push,swap_queue,2,,,14050395.0,ns,47547
Push,swap_queue,2,,,14611943.0,ns,49308
Push,swap_queue,2,,,15144642.0,ns,51069
Push,swap_queue,2,,,15571710.0,ns,52830
Push,swap_queue,2,,,16135004.0,ns,54591
Push,swap_queue,2,,,16661854.0,ns,56352
Push,swap_queue,2,,,17324692.0,ns,58113
Push,swap_queue,2,,,17855351.0,ns,59874
Push,swap_queue,2,,,18415831.0,ns,61635
Push,swap_queue,2,,,18942613.0,ns,63396
Push,swap_queue,2,,,19560630.0,ns,65157
Push,swap_queue,2,,,20041631.0,ns,66918
Push,swap_queue,2,,,20270387.0,ns,68679
Push,swap_queue,2,,,20333700.0,ns,70440
Push,swap_queue,2,,,20815977.0,ns,72201
Push,swap_queue,2,,,21354265.0,ns,73962
Push,swap_queue,2,,,21877929.0,ns,75723
Push,swap_queue,2,,,22355292.0,ns,77484
Push,swap_queue,2,,,22970601.0,ns,79245
Push,swap_queue,2,,,23449499.0,ns,81006
Push,swap_queue,2,,,24488240.0,ns,82767
Push,swap_queue,2,,,25111482.0,ns,84528
Push,swap_queue,2,,,25684500.0,ns,86289
Push,swap_queue,2,,,26372562.0,ns,88050
