group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,flume,1,,,354139.0,ns,2939
Take,flume,1,,,699838.0,ns,5878
Take,flume,1,,,1050212.0,ns,8817
Take,flume,1,,,1419108.0,ns,11756
Take,flume,1,,,1771330.0,ns,14695
Take,flume,1,,,2120657.0,ns,17634
Take,flume,1,,,2428348.0,ns,20573
Take,flume,1,,,2754887.0,ns,23512
Take,flume,1,,,3153872.0,ns,26451
Take,flume,1,,,3536551.0,ns,29390
Take,flume,1,,,3886088.0,ns,32329
Take,flume,1,,,4209415.0,ns,35268
Take,flume,1,,,4607109.0,ns,38207
Take,flume,1,,,4811531.0,ns,41146
Take,flume,1,,,5278027.0,ns,44085
Take,flume,1,,,5717604.0,ns,47024
Take,flume,1,,,6026022.0,ns,49963
Take,flume,1,,,6497958.0,ns,52902
Take,flume,1,,,6795801.0,ns,55841
Take,flume,1,,,7140276.0,ns,58780
Take,flume,1,,,7453556.0,ns,61719
Take,flume,1,,,7821568.0,ns,64658
Take,flume,1,,,8212592.0,ns,67597
Take,flume,1,,,8576344.0,ns,70536
Take,flume,1,,,8912057.0,ns,73475
Take,flume,1,,,9267521.0,ns,76414
Take,flume,1,,,9662174.0,ns,79353
Take,flume,1,,,9957573.0,ns,82292
Take,flume,1,,,10216812.0,ns,85231
Take,flume,1,,,10602562.0,ns,88170
Take,flume,1,,,11005273.0,ns,91109
Take,flume,1,,,11340410.0,ns,94048
Take,flume,1,,,11465540.0,ns,96987
Take,flume,1,,,12061493.0,ns,99926
Take,flume,1,,,12363829.0,ns,102865
Take,flume,1,,,12787372.0,ns,105804
Take,flume,1,,,13206632.0,ns,108743
Take,flume,1,,,13433581.0,ns,111682
Take,flume,1,,,13824640.0,ns,114621
Take,flume,1,,,14061203.0,ns,117560
Take,flume,1,,,14302981.0,ns,120499
Take,flume,1,,,14852320.0,ns,123438
Take,flume,1,,,15184178.0,ns,126377
Take,flume,1,,,15524321.0,ns,129316
Take,flume,1,,,15909263.0,ns,132255
Take,flume,1,,,16167378.0,ns,135194
Take,flume,1,,,16698739.0,ns,138133
Take,flume,1,,,16729736.0,ns,141072
Take,flume,1,,,17200483.0,ns,144011
Take,flume,1,,,17529373.0,ns,146950
