group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap-queue,512,,,7460.0,ns,77
Take,swap-queue,512,,,15321.0,ns,154
Take,swap-queue,512,,,22441.0,ns,231
Take,swap-queue,512,,,29898.0,ns,308
Take,swap-queue,512,,,37289.0,ns,385
Take,swap-queue,512,,,44689.0,ns,462
Take,swap-queue,512,,,52037.0,ns,539
Take,swap-queue,512,,,59386.0,ns,616
Take,swap-queue,512,,,66843.0,ns,693
Take,swap-queue,512,,,74213.0,ns,770
Take,swap-queue,512,,,84021.0,ns,847
Take,swap-queue,512,,,89204.0,ns,924
Take,swap-queue,512,,,96407.0,ns,1001
Take,swap-queue,512,,,104112.0,ns,1078
Take,swap-queue,512,,,111497.0,ns,1155
Take,swap-queue,512,,,118887.0,ns,1232
Take,swap-queue,512,,,127469.0,ns,1309
Take,swap-queue,512,,,134474.0,ns,1386
Take,swap-queue,512,,,141354.0,ns,1463
Take,swap-queue,512,,,151527.0,ns,1540
Take,swap-queue,512,,,156222.0,ns,1617
Take,swap-queue,512,,,166082.0,ns,1694
Take,swap-queue,512,,,172914.0,ns,1771
Take,swap-queue,512,,,178570.0,ns,1848
Take,swap-queue,512,,,188668.0,ns,1925
Take,swap-queue,512,,,195479.0,ns,2002
Take,swap-queue,512,,,203349.0,ns,2079
Take,swap-queue,512,,,208201.0,ns,2156
Take,swap-queue,512,,,215075.0,ns,2233
Take,swap-queue,512,,,222774.0,ns,2310
Take,swap-queue,512,,,230595.0,ns,2387
Take,swap-queue,512,,,244033.0,ns,2464
Take,swap-queue,512,,,250570.0,ns,2541
Take,swap-queue,512,,,252920.0,ns,2618
Take,swap-queue,512,,,260140.0,ns,2695
Take,swap-queue,512,,,272320.0,ns,2772
Take,swap-queue,512,,,277646.0,ns,2849
Take,swap-queue,512,,,285873.0,ns,2926
Take,swap-queue,512,,,294702.0,ns,3003
Take,swap-queue,512,,,302771.0,ns,3080
Take,swap-queue,512,,,307341.0,ns,3157
Take,swap-queue,512,,,315225.0,ns,3234
Take,swap-queue,512,,,324555.0,ns,3311
Take,swap-queue,512,,,330154.0,ns,3388
Take,swap-queue,512,,,337301.0,ns,3465
Take,swap-queue,512,,,341505.0,ns,3542
Take,swap-queue,512,,,349436.0,ns,3619
Take,swap-queue,512,,,356887.0,ns,3696
Take,swap-queue,512,,,367274.0,ns,3773
Take,swap-queue,512,,,385505.0,ns,3850
