group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap_queue,2048,,,2955.0,ns,19
Take,swap_queue,2048,,,5352.0,ns,38
Take,swap_queue,2048,,,7622.0,ns,57
Take,swap_queue,2048,,,9969.0,ns,76
Take,swap_queue,2048,,,12790.0,ns,95
Take,swap_queue,2048,,,14169.0,ns,114
Take,swap_queue,2048,,,18303.0,ns,133
Take,swap_queue,2048,,,18517.0,ns,152
Take,swap_queue,2048,,,31613.0,ns,171
Take,swap_queue,2048,,,25569.0,ns,190
Take,swap_queue,2048,,,28880.0,ns,209
Take,swap_queue,2048,,,39802.0,ns,228
Take,swap_queue,2048,,,38177.0,ns,247
Take,swap_queue,2048,,,41690.0,ns,266
Take,swap_queue,2048,,,44281.0,ns,285
Take,swap_queue,2048,,,47382.0,ns,304
Take,swap_queue,2048,,,56721.0,ns,323
Take,swap_queue,2048,,,56797.0,ns,342
Take,swap_queue,2048,,,64631.0,ns,361
Take,swap_queue,2048,,,59421.0,ns,380
Take,swap_queue,2048,,,62367.0,ns,399
Take,swap_queue,2048,,,68011.0,ns,418
Take,swap_queue,2048,,,73445.0,ns,437
Take,swap_queue,2048,,,78169.0,ns,456
Take,swap_queue,2048,,,82380.0,ns,475
Take,swap_queue,2048,,,88080.0,ns,494
Take,swap_queue,2048,,,92323.0,ns,513
Take,swap_queue,2048,,,102268.0,ns,532
Take,swap_queue,2048,,,96903.0,ns,551
Take,swap_queue,2048,,,108282.0,ns,570
Take,swap_queue,2048,,,100946.0,ns,589
Take,swap_queue,2048,,,122140.0,ns,608
Take,swap_queue,2048,,,122264.0,ns,627
Take,swap_queue,2048,,,126022.0,ns,646
Take,swap_queue,2048,,,122582.0,ns,665
Take,swap_queue,2048,,,134901.0,ns,684
Take,swap_queue,2048,,,133086.0,ns,703
Take,swap_queue,2048,,,136828.0,ns,722
Take,swap_queue,2048,,,147094.0,ns,741
Take,swap_queue,2048,,,144114.0,ns,760
Take,swap_queue,2048,,,148511.0,ns,779
Take,swap_queue,2048,,,160442.0,ns,798
Take,swap_queue,2048,,,161525.0,ns,817
Take,swap_queue,2048,,,158603.0,ns,836
Take,swap_queue,2048,,,173735.0,ns,855
Take,swap_queue,2048,,,160680.0,ns,874
Take,swap_queue,2048,,,180659.0,ns,893
Take,swap_queue,2048,,,171763.0,ns,912
Take,swap_queue,2048,,,172561.0,ns,931
Take,swap_queue,2048,,,170133.0,ns,950
