group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,crossbeam,2,,,345393.0,ns,1970
Take,crossbeam,2,,,664045.0,ns,3940
Take,crossbeam,2,,,1011918.0,ns,5910
Take,crossbeam,2,,,1378183.0,ns,7880
Take,crossbeam,2,,,1725342.0,ns,9850
Take,crossbeam,2,,,2072327.0,ns,11820
Take,crossbeam,2,,,2484459.0,ns,13790
Take,crossbeam,2,,,2823243.0,ns,15760
Take,crossbeam,2,,,3223763.0,ns,17730
Take,crossbeam,2,,,3582467.0,ns,19700
Take,crossbeam,2,,,4028110.0,ns,21670
Take,crossbeam,2,,,4392027.0,ns,23640
Take,crossbeam,2,,,4737708.0,ns,25610
Take,crossbeam,2,,,5136533.0,ns,27580
Take,crossbeam,2,,,5523698.0,ns,29550
Take,crossbeam,2,,,5857226.0,ns,31520
Take,crossbeam,2,,,6290840.0,ns,33490
Take,crossbeam,2,,,6656880.0,ns,35460
Take,crossbeam,2,,,7507039.0,ns,37430
Take,crossbeam,2,,,7387583.0,ns,39400
Take,crossbeam,2,,,7772682.0,ns,41370
Take,crossbeam,2,,,8148596.0,ns,43340
Take,crossbeam,2,,,8529656.0,ns,45310
Take,crossbeam,2,,,9108715.0,ns,47280
Take,crossbeam,2,,,9264756.0,ns,49250
Take,crossbeam,2,,,9737643.0,ns,51220
Take,crossbeam,2,,,10072697.0,ns,53190
Take,crossbeam,2,,,10409015.0,ns,55160
Take,crossbeam,2,,,10809168.0,ns,57130
Take,crossbeam,2,,,11114972.0,ns,59100
Take,crossbeam,2,,,11565613.0,ns,61070
Take,crossbeam,2,,,12216721.0,ns,63040
Take,crossbeam,2,,,12531605.0,ns,65010
Take,crossbeam,2,,,12633137.0,ns,66980
Take,crossbeam,2,,,12969560.0,ns,68950
Take,crossbeam,2,,,13449937.0,ns,70920
Take,crossbeam,2,,,13676471.0,ns,72890
Take,crossbeam,2,,,14091410.0,ns,74860
Take,crossbeam,2,,,14441268.0,ns,76830
Take,crossbeam,2,,,14797308.0,ns,78800
Take,crossbeam,2,,,15290129.0,ns,80770
Take,crossbeam,2,,,15595344.0,ns,82740
Take,crossbeam,2,,,16099613.0,ns,84710
Take,crossbeam,2,,,16361930.0,ns,86680
Take,crossbeam,2,,,16830483.0,ns,88650
Take,crossbeam,2,,,17213470.0,ns,90620
Take,crossbeam,2,,,17610514.0,ns,92590
Take,crossbeam,2,,,17986683.0,ns,94560
Take,crossbeam,2,,,18744269.0,ns,96530
Take,crossbeam,2,,,18884766.0,ns,98500
