group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap-queue,1,,,180522.0,ns,1794
Take,swap-queue,1,,,398127.0,ns,3588
Take,swap-queue,1,,,628181.0,ns,5382
Take,swap-queue,1,,,889572.0,ns,7176
Take,swap-queue,1,,,1213920.0,ns,8970
Take,swap-queue,1,,,1626588.0,ns,10764
Take,swap-queue,1,,,2034781.0,ns,12558
Take,swap-queue,1,,,2418140.0,ns,14352
Take,swap-queue,1,,,2758307.0,ns,16146
Take,swap-queue,1,,,3115252.0,ns,17940
Take,swap-queue,1,,,3443111.0,ns,19734
Take,swap-queue,1,,,3752050.0,ns,21528
Take,swap-queue,1,,,4173692.0,ns,23322
Take,swap-queue,1,,,4499215.0,ns,25116
Take,swap-queue,1,,,4785451.0,ns,26910
Take,swap-queue,1,,,5212794.0,ns,28704
Take,swap-queue,1,,,5494933.0,ns,30498
Take,swap-queue,1,,,5820185.0,ns,32292
Take,swap-queue,1,,,6095449.0,ns,34086
Take,swap-queue,1,,,6448793.0,ns,35880
Take,swap-queue,1,,,6544877.0,ns,37674
Take,swap-queue,1,,,6906761.0,ns,39468
Take,swap-queue,1,,,7159781.0,ns,41262
Take,swap-queue,1,,,7535387.0,ns,43056
Take,swap-queue,1,,,7732161.0,ns,44850
Take,swap-queue,1,,,8071646.0,ns,46644
Take,swap-queue,1,,,8477360.0,ns,48438
Take,swap-queue,1,,,8753883.0,ns,50232
Take,swap-queue,1,,,9010202.0,ns,52026
Take,swap-queue,1,,,9345330.0,ns,53820
Take,swap-queue,1,,,9749784.0,ns,55614
Take,swap-queue,1,,,10116634.0,ns,57408
Take,swap-queue,1,,,10461511.0,ns,59202
Take,swap-queue,1,,,10594992.0,ns,60996
Take,swap-queue,1,,,11037064.0,ns,62790
Take,swap-queue,1,,,11349965.0,ns,64584
Take,swap-queue,1,,,11789241.0,ns,66378
Take,swap-queue,1,,,12436468.0,ns,68172
Take,swap-queue,1,,,12727923.0,ns,69966
Take,swap-queue,1,,,13026917.0,ns,71760
Take,swap-queue,1,,,13426863.0,ns,73554
Take,swap-queue,1,,,13766480.0,ns,75348
Take,swap-queue,1,,,14008345.0,ns,77142
Take,swap-queue,1,,,14330419.0,ns,78936
Take,swap-queue,1,,,14683859.0,ns,80730
Take,swap-queue,1,,,15122021.0,ns,82524
Take,swap-queue,1,,,14933336.0,ns,84318
Take,swap-queue,1,,,15748208.0,ns,86112
Take,swap-queue,1,,,16037553.0,ns,87906
Take,swap-queue,1,,,16462694.0,ns,89700
