group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,tokio::mpsc,8,,,651425.0,ns,1103
Push,tokio::mpsc,8,,,1322317.0,ns,2206
Push,tokio::mpsc,8,,,1948836.0,ns,3309
Push,tokio::mpsc,8,,,2636021.0,ns,4412
Push,tokio::mpsc,8,,,3283183.0,ns,5515
Push,tokio::mpsc,8,,,3920485.0,ns,6618
Push,tokio::mpsc,8,,,4590155.0,ns,7721
Push,tokio::mpsc,8,,,5305236.0,ns,8824
Push,tokio::mpsc,8,,,5893193.0,ns,9927
Push,tokio::mpsc,8,,,6566754.0,ns,11030
Push,tokio::mpsc,8,,,7204557.0,ns,12133
Push,tokio::mpsc,8,,,7797059.0,ns,13236
Push,tokio::mpsc,8,,,8451043.0,ns,14339
Push,tokio::mpsc,8,,,9063219.0,ns,15442
Push,tokio::mpsc,8,,,9723970.0,ns,16545
Push,tokio::mpsc,8,,,10409936.0,ns,17648
Push,tokio::mpsc,8,,,11008424.0,ns,18751
Push,tokio::mpsc,8,,,11661808.0,ns,19854
Push,tokio::mpsc,8,,,12267306.0,ns,20957
Push,tokio::mpsc,8,,,13016093.0,ns,22060
Push,tokio::mpsc,8,,,13580780.0,ns,23163
Push,tokio::mpsc,8,,,14357625.0,ns,24266
Push,tokio::mpsc,8,,,14940602.0,ns,25369
Push,tokio::mpsc,8,,,15218615.0,ns,26472
Push,tokio::mpsc,8,,,16214286.0,ns,27575
Push,tokio::mpsc,8,,,16868934.0,ns,28678
Push,tokio::mpsc,8,,,17513821.0,ns,29781
Push,tokio::mpsc,8,,,18193273.0,ns,30884
Push,tokio::mpsc,8,,,18706358.0,ns,31987
Push,tokio::mpsc,8,,,19535495.0,ns,33090
Push,tokio::mpsc,8,,,20142417.0,ns,34193
Push,tokio::mpsc,8,,,20833045.0,ns,35296
Push,tokio::mpsc,8,,,21557468.0,ns,36399
Push,tokio::mpsc,8,,,22155148.0,ns,37502
Push,tokio::mpsc,8,,,22745776.0,ns,38605
Push,tokio::mpsc,8,,,23426859.0,ns,39708
Push,tokio::mpsc,8,,,24193318.0,ns,40811
Push,tokio::mpsc,8,,,24765849.0,ns,41914
Push,tokio::mpsc,8,,,25353464.0,ns,43017
Push,tokio::mpsc,8,,,25806577.0,ns,44120
Push,tokio::mpsc,8,,,26155018.0,ns,45223
Push,tokio::mpsc,8,,,27125713.0,ns,46326
Push,tokio::mpsc,8,,,27766126.0,ns,47429
Push,tokio::mpsc,8,,,28507128.0,ns,48532
Push,tokio::mpsc,8,,,29062349.0,ns,49635
Push,tokio::mpsc,8,,,29625025.0,ns,50738
Push,tokio::mpsc,8,,,30591148.0,ns,51841
Push,tokio::mpsc,8,,,31193011.0,ns,52944
Push,tokio::mpsc,8,,,31684920.0,ns,54047
Push,tokio::mpsc,8,,,32071115.0,ns,55150
