group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,flume,16,,,664822.0,ns,1189
Push,flume,16,,,1329617.0,ns,2378
Push,flume,16,,,1998959.0,ns,3567
Push,flume,16,,,2764042.0,ns,4756
Push,flume,16,,,3334634.0,ns,5945
Push,flume,16,,,3984617.0,ns,7134
Push,flume,16,,,4656930.0,ns,8323
Push,flume,16,,,5319299.0,ns,9512
Push,flume,16,,,5994028.0,ns,10701
Push,flume,16,,,6666044.0,ns,11890
Push,flume,16,,,7317718.0,ns,13079
Push,flume,16,,,7992362.0,ns,14268
Push,flume,16,,,8654286.0,ns,15457
Push,flume,16,,,9319104.0,ns,16646
Push,flume,16,,,9987119.0,ns,17835
Push,flume,16,,,10639721.0,ns,19024
Push,flume,16,,,11317273.0,ns,20213
Push,flume,16,,,11986417.0,ns,21402
Push,flume,16,,,12664664.0,ns,22591
Push,flume,16,,,13311358.0,ns,23780
Push,flume,16,,,13963768.0,ns,24969
Push,flume,16,,,14628696.0,ns,26158
Push,flume,16,,,15315195.0,ns,27347
Push,flume,16,,,15966137.0,ns,28536
Push,flume,16,,,16619126.0,ns,29725
Push,flume,16,,,17298826.0,ns,30914
Push,flume,16,,,17968208.0,ns,32103
Push,flume,16,,,18615255.0,ns,33292
Push,flume,16,,,19309806.0,ns,34481
Push,flume,16,,,19975513.0,ns,35670
Push,flume,16,,,20661363.0,ns,36859
Push,flume,16,,,21310027.0,ns,38048
Push,flume,16,,,21981306.0,ns,39237
Push,flume,16,,,22624875.0,ns,40426
Push,flume,16,,,23263839.0,ns,41615
Push,flume,16,,,23951557.0,ns,42804
Push,flume,16,,,24623903.0,ns,43993
Push,flume,16,,,25268362.0,ns,45182
Push,flume,16,,,25938446.0,ns,46371
Push,flume,16,,,26606292.0,ns,47560
Push,flume,16,,,27269095.0,ns,48749
Push,flume,16,,,27926438.0,ns,49938
Push,flume,16,,,28553559.0,ns,51127
Push,flume,16,,,29235474.0,ns,52316
Push,flume,16,,,29920575.0,ns,53505
Push,flume,16,,,30544237.0,ns,54694
Push,flume,16,,,31252076.0,ns,55883
Push,flume,16,,,31954434.0,ns,57072
Push,flume,16,,,32576695.0,ns,58261
Push,flume,16,,,33237499.0,ns,59450
