group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,tokio::mpsc,64,,,228716.0,ns,195
Take,tokio::mpsc,64,,,456139.0,ns,390
Take,tokio::mpsc,64,,,695441.0,ns,585
Take,tokio::mpsc,64,,,935863.0,ns,780
Take,tokio::mpsc,64,,,1167551.0,ns,975
Take,tokio::mpsc,64,,,1416395.0,ns,1170
Take,tokio::mpsc,64,,,1636832.0,ns,1365
Take,tokio::mpsc,64,,,1887474.0,ns,1560
Take,tokio::mpsc,64,,,2121146.0,ns,1755
Take,tokio::mpsc,64,,,2348197.0,ns,1950
Take,tokio::mpsc,64,,,2619087.0,ns,2145
Take,tokio::mpsc,64,,,2889422.0,ns,2340
Take,tokio::mpsc,64,,,3111624.0,ns,2535
Take,tokio::mpsc,64,,,3354380.0,ns,2730
Take,tokio::mpsc,64,,,3588371.0,ns,2925
Take,tokio::mpsc,64,,,3833153.0,ns,3120
Take,tokio::mpsc,64,,,4086249.0,ns,3315
Take,tokio::mpsc,64,,,4325072.0,ns,3510
Take,tokio::mpsc,64,,,4573188.0,ns,3705
Take,tokio::mpsc,64,,,4807032.0,ns,3900
Take,tokio::mpsc,64,,,5046948.0,ns,4095
Take,tokio::mpsc,64,,,5361317.0,ns,4290
Take,tokio::mpsc,64,,,5649905.0,ns,4485
Take,tokio::mpsc,64,,,5780515.0,ns,4680
Take,tokio::mpsc,64,,,6008058.0,ns,4875
Take,tokio::mpsc,64,,,6273394.0,ns,5070
Take,tokio::mpsc,64,,,6509972.0,ns,5265
Take,tokio::mpsc,64,,,6744273.0,ns,5460
Take,tokio::mpsc,64,,,6991562.0,ns,5655
Take,tokio::mpsc,64,,,7210007.0,ns,5850
Take,tokio::mpsc,64,,,7459440.0,ns,6045
Take,tokio::mpsc,64,,,7703137.0,ns,6240
Take,tokio::mpsc,64,,,7956439.0,ns,6435
Take,tokio::mpsc,64,,,8189635.0,ns,6630
Take,tokio::mpsc,64,,,8428863.0,ns,6825
Take,tokio::mpsc,64,,,8698737.0,ns,7020
Take,tokio::mpsc,64,,,8951323.0,ns,7215
Take,tokio::mpsc,64,,,9186862.0,ns,7410
Take,tokio::mpsc,64,,,9667314.0,ns,7605
Take,tokio::mpsc,64,,,9689540.0,ns,7800
Take,tokio::mpsc,64,,,9944631.0,ns,7995
Take,tokio::mpsc,64,,,10153914.0,ns,8190
Take,tokio::mpsc,64,,,10429993.0,ns,8385
Take,tokio::mpsc,64,,,10677432.0,ns,8580
Take,tokio::mpsc,64,,,10929401.0,ns,8775
Take,tokio::mpsc,64,,,11164396.0,ns,8970
Take,tokio::mpsc,64,,,11408694.0,ns,9165
Take,tokio::mpsc,64,,,11635723.0,ns,9360
Take,tokio::mpsc,64,,,11915368.0,ns,9555
Take,tokio::mpsc,64,,,12136657.0,ns,9750
