group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,tokio::mpsc,8,,,296128.0,ns,898
Take,tokio::mpsc,8,,,577163.0,ns,1796
Take,tokio::mpsc,8,,,914536.0,ns,2694
Take,tokio::mpsc,8,,,1263557.0,ns,3592
Take,tokio::mpsc,8,,,1572383.0,ns,4490
Take,tokio::mpsc,8,,,1877881.0,ns,5388
Take,tokio::mpsc,8,,,2253625.0,ns,6286
Take,tokio::mpsc,8,,,2585847.0,ns,7184
Take,tokio::mpsc,8,,,2933939.0,ns,8082
Take,tokio::mpsc,8,,,3230055.0,ns,8980
Take,tokio::mpsc,8,,,3589775.0,ns,9878
Take,tokio::mpsc,8,,,3913769.0,ns,10776
Take,tokio::mpsc,8,,,4242724.0,ns,11674
Take,tokio::mpsc,8,,,4647033.0,ns,12572
Take,tokio::mpsc,8,,,5003372.0,ns,13470
Take,tokio::mpsc,8,,,5294717.0,ns,14368
Take,tokio::mpsc,8,,,5615782.0,ns,15266
Take,tokio::mpsc,8,,,5925885.0,ns,16164
Take,tokio::mpsc,8,,,6300143.0,ns,17062
Take,tokio::mpsc,8,,,6586748.0,ns,17960
Take,tokio::mpsc,8,,,6969225.0,ns,18858
Take,tokio::mpsc,8,,,7319403.0,ns,19756
Take,tokio::mpsc,8,,,7618421.0,ns,20654
Take,tokio::mpsc,8,,,7905471.0,ns,21552
Take,tokio::mpsc,8,,,8194408.0,ns,22450
Take,tokio::mpsc,8,,,8601950.0,ns,23348
Take,tokio::mpsc,8,,,9017429.0,ns,24246
Take,tokio::mpsc,8,,,9215949.0,ns,25144
Take,tokio::mpsc,8,,,9702883.0,ns,26042
Take,tokio::mpsc,8,,,9944974.0,ns,26940
Take,tokio::mpsc,8,,,10231098.0,ns,27838
Take,tokio::mpsc,8,,,10758006.0,ns,28736
Take,tokio::mpsc,8,,,11071942.0,ns,29634
Take,tokio::mpsc,8,,,11573240.0,ns,30532
Take,tokio::mpsc,8,,,11958978.0,ns,31430
Take,tokio::mpsc,8,,,12242773.0,ns,32328
Take,tokio::mpsc,8,,,12723050.0,ns,33226
Take,tokio::mpsc,8,,,12884364.0,ns,34124
Take,tokio::mpsc,8,,,13254945.0,ns,35022
Take,tokio::mpsc,8,,,13564005.0,ns,35920
Take,tokio::mpsc,8,,,13963809.0,ns,36818
Take,tokio::mpsc,8,,,14306993.0,ns,37716
Take,tokio::mpsc,8,,,14466107.0,ns,38614
Take,tokio::mpsc,8,,,14765832.0,ns,39512
Take,tokio::mpsc,8,,,15262878.0,ns,40410
Take,tokio::mpsc,8,,,15612564.0,ns,41308
Take,tokio::mpsc,8,,,16109143.0,ns,42206
Take,tokio::mpsc,8,,,16779866.0,ns,43104
Take,tokio::mpsc,8,,,16899956.0,ns,44002
Take,tokio::mpsc,8,,,16906899.0,ns,44900
