group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap_queue,16,,,770712.0,ns,299
Batching,swap_queue,16,,,1539709.0,ns,598
Batching,swap_queue,16,,,2320940.0,ns,897
Batching,swap_queue,16,,,3085449.0,ns,1196
Batching,swap_queue,16,,,3946999.0,ns,1495
Batching,swap_queue,16,,,4647049.0,ns,1794
Batching,swap_queue,16,,,5392571.0,ns,2093
Batching,swap_queue,16,,,6171242.0,ns,2392
Batching,swap_queue,16,,,6969466.0,ns,2691
Batching,swap_queue,16,,,7704199.0,ns,2990
Batching,swap_queue,16,,,8490172.0,ns,3289
Batching,swap_queue,16,,,9266349.0,ns,3588
Batching,swap_queue,16,,,10034115.0,ns,3887
Batching,swap_queue,16,,,10804959.0,ns,4186
Batching,swap_queue,16,,,11576557.0,ns,4485
Batching,swap_queue,16,,,12350181.0,ns,4784
Batching,swap_queue,16,,,13175285.0,ns,5083
Batching,swap_queue,16,,,13883811.0,ns,5382
Batching,swap_queue,16,,,14648155.0,ns,5681
Batching,swap_queue,16,,,15413616.0,ns,5980
Batching,swap_queue,16,,,16205440.0,ns,6279
Batching,swap_queue,16,,,16976924.0,ns,6578
Batching,swap_queue,16,,,17736665.0,ns,6877
Batching,swap_queue,16,,,18525756.0,ns,7176
Batching,swap_queue,16,,,19278442.0,ns,7475
Batching,swap_queue,16,,,20063102.0,ns,7774
Batching,swap_queue,16,,,20832920.0,ns,8073
Batching,swap_queue,16,,,21587837.0,ns,8372
Batching,swap_queue,16,,,22385331.0,ns,8671
Batching,swap_queue,16,,,23136498.0,ns,8970
Batching,swap_queue,16,,,23944035.0,ns,9269
Batching,swap_queue,16,,,24705483.0,ns,9568
Batching,swap_queue,16,,,25434267.0,ns,9867
Batching,swap_queue,16,,,26229241.0,ns,10166
Batching,swap_queue,16,,,26987654.0,ns,10465
Batching,swap_queue,16,,,27757931.0,ns,10764
Batching,swap_queue,16,,,28515490.0,ns,11063
Batching,swap_queue,16,,,29300044.0,ns,11362
Batching,swap_queue,16,,,30088094.0,ns,11661
Batching,swap_queue,16,,,30864483.0,ns,11960
Batching,swap_queue,16,,,31681390.0,ns,12259
Batching,swap_queue,16,,,32384927.0,ns,12558
Batching,swap_queue,16,,,33160570.0,ns,12857
Batching,swap_queue,16,,,33934203.0,ns,13156
Batching,swap_queue,16,,,34768373.0,ns,13455
Batching,swap_queue,16,,,35602847.0,ns,13754
Batching,swap_queue,16,,,36407266.0,ns,14053
Batching,swap_queue,16,,,37153707.0,ns,14352
Batching,swap_queue,16,,,37934782.0,ns,14651
Batching,swap_queue,16,,,38692989.0,ns,14950
