group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,swap-queue,1,,,405810.0,ns,1962
Push,swap-queue,1,,,835024.0,ns,3924
Push,swap-queue,1,,,1341573.0,ns,5886
Push,swap-queue,1,,,1827628.0,ns,7848
Push,swap-queue,1,,,2399389.0,ns,9810
Push,swap-queue,1,,,3117853.0,ns,11772
Push,swap-queue,1,,,3694826.0,ns,13734
Push,swap-queue,1,,,4306524.0,ns,15696
Push,swap-queue,1,,,4879912.0,ns,17658
Push,swap-queue,1,,,5485506.0,ns,19620
Push,swap-queue,1,,,6071043.0,ns,21582
Push,swap-queue,1,,,6604572.0,ns,23544
Push,swap-queue,1,,,7295028.0,ns,25506
Push,swap-queue,1,,,7758381.0,ns,27468
Push,swap-queue,1,,,8314932.0,ns,29430
Push,swap-queue,1,,,8928023.0,ns,31392
Push,swap-queue,1,,,9468328.0,ns,33354
Push,swap-queue,1,,,10040183.0,ns,35316
Push,swap-queue,1,,,10548643.0,ns,37278
Push,swap-queue,1,,,11245426.0,ns,39240
Push,swap-queue,1,,,11812737.0,ns,41202
Push,swap-queue,1,,,12375439.0,ns,43164
Push,swap-queue,1,,,12823635.0,ns,45126
Push,swap-queue,1,,,13414797.0,ns,47088
Push,swap-queue,1,,,14023089.0,ns,49050
Push,swap-queue,1,,,14586972.0,ns,51012
Push,swap-queue,1,,,15171883.0,ns,52974
Push,swap-queue,1,,,15748331.0,ns,54936
Push,swap-queue,1,,,16278281.0,ns,56898
Push,swap-queue,1,,,16845846.0,ns,58860
Push,swap-queue,1,,,17475898.0,ns,60822
Push,swap-queue,1,,,17998314.0,ns,62784
Push,swap-queue,1,,,18620802.0,ns,64746
Push,swap-queue,1,,,19080885.0,ns,66708
Push,swap-queue,1,,,19613575.0,ns,68670
Push,swap-queue,1,,,20139959.0,ns,70632
Push,swap-queue,1,,,20645113.0,ns,72594
Push,swap-queue,1,,,21284525.0,ns,74556
Push,swap-queue,1,,,21909099.0,ns,76518
Push,swap-queue,1,,,22407917.0,ns,78480
Push,swap-queue,1,,,22924248.0,ns,80442
Push,swap-queue,1,,,23441955.0,ns,82404
Push,swap-queue,1,,,24147241.0,ns,84366
Push,swap-queue,1,,,24690896.0,ns,86328
Push,swap-queue,1,,,25293133.0,ns,88290
Push,swap-queue,1,,,26050414.0,ns,90252
Push,swap-queue,1,,,26594037.0,ns,92214
Push,swap-queue,1,,,27379906.0,ns,94176
Push,swap-queue,1,,,27779323.0,ns,96138
Push,swap-queue,1,,,28265245.0,ns,98100
