group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap_queue,128,,,21011.0,ns,262
Take,swap_queue,128,,,48342.0,ns,524
Take,swap_queue,128,,,76715.0,ns,786
Take,swap_queue,128,,,104918.0,ns,1048
Take,swap_queue,128,,,143512.0,ns,1310
Take,swap_queue,128,,,164446.0,ns,1572
Take,swap_queue,128,,,205431.0,ns,1834
Take,swap_queue,128,,,225048.0,ns,2096
Take,swap_queue,128,,,270925.0,ns,2358
Take,swap_queue,128,,,294825.0,ns,2620
Take,swap_queue,128,,,341479.0,ns,2882
Take,swap_queue,128,,,365946.0,ns,3144
Take,swap_queue,128,,,401699.0,ns,3406
Take,swap_queue,128,,,437190.0,ns,3668
Take,swap_queue,128,,,485764.0,ns,3930
Take,swap_queue,128,,,515582.0,ns,4192
Take,swap_queue,128,,,540568.0,ns,4454
Take,swap_queue,128,,,574214.0,ns,4716
Take,swap_queue,128,,,604033.0,ns,4978
Take,swap_queue,128,,,645060.0,ns,5240
Take,swap_queue,128,,,694479.0,ns,5502
Take,swap_queue,128,,,719167.0,ns,5764
Take,swap_queue,128,,,749444.0,ns,6026
Take,swap_queue,128,,,798864.0,ns,6288
Take,swap_queue,128,,,840250.0,ns,6550
Take,swap_queue,128,,,881802.0,ns,6812
Take,swap_queue,128,,,950952.0,ns,7074
Take,swap_queue,128,,,1009933.0,ns,7336
Take,swap_queue,128,,,1035892.0,ns,7598
Take,swap_queue,128,,,1078018.0,ns,7860
Take,swap_queue,128,,,1115710.0,ns,8122
Take,swap_queue,128,,,1184837.0,ns,8384
Take,swap_queue,128,,,1224364.0,ns,8646
Take,swap_queue,128,,,1256133.0,ns,8908
Take,swap_queue,128,,,1310729.0,ns,9170
Take,swap_queue,128,,,1348792.0,ns,9432
Take,swap_queue,128,,,1390894.0,ns,9694
Take,swap_queue,128,,,1424524.0,ns,9956
Take,swap_queue,128,,,1483283.0,ns,10218
Take,swap_queue,128,,,1528549.0,ns,10480
Take,swap_queue,128,,,1568746.0,ns,10742
Take,swap_queue,128,,,1611223.0,ns,11004
Take,swap_queue,128,,,1657344.0,ns,11266
Take,swap_queue,128,,,1700726.0,ns,11528
Take,swap_queue,128,,,1765980.0,ns,11790
Take,swap_queue,128,,,1826297.0,ns,12052
Take,swap_queue,128,,,1861628.0,ns,12314
Take,swap_queue,128,,,1911890.0,ns,12576
Take,swap_queue,128,,,1945467.0,ns,12838
Take,swap_queue,128,,,2001944.0,ns,13100
