group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,crossbeam,512,,,487201.0,ns,36
Take,crossbeam,512,,,974999.0,ns,72
Take,crossbeam,512,,,1468011.0,ns,108
Take,crossbeam,512,,,1919315.0,ns,144
Take,crossbeam,512,,,2378415.0,ns,180
Take,crossbeam,512,,,2842180.0,ns,216
Take,crossbeam,512,,,3338191.0,ns,252
Take,crossbeam,512,,,3817344.0,ns,288
Take,crossbeam,512,,,4361753.0,ns,324
Take,crossbeam,512,,,4789989.0,ns,360
Take,crossbeam,512,,,5300843.0,ns,396
Take,crossbeam,512,,,5852702.0,ns,432
Take,crossbeam,512,,,6354926.0,ns,468
Take,crossbeam,512,,,6851259.0,ns,504
Take,crossbeam,512,,,7314767.0,ns,540
Take,crossbeam,512,,,7693321.0,ns,576
Take,crossbeam,512,,,8245111.0,ns,612
Take,crossbeam,512,,,8747892.0,ns,648
Take,crossbeam,512,,,9292410.0,ns,684
Take,crossbeam,512,,,9645224.0,ns,720
Take,crossbeam,512,,,10050352.0,ns,756
Take,crossbeam,512,,,10455936.0,ns,792
Take,crossbeam,512,,,10923821.0,ns,828
Take,crossbeam,512,,,11391042.0,ns,864
Take,crossbeam,512,,,11875998.0,ns,900
Take,crossbeam,512,,,12344996.0,ns,936
Take,crossbeam,512,,,12806119.0,ns,972
Take,crossbeam,512,,,13295855.0,ns,1008
Take,crossbeam,512,,,13769293.0,ns,1044
Take,crossbeam,512,,,14245942.0,ns,1080
Take,crossbeam,512,,,14725133.0,ns,1116
Take,crossbeam,512,,,15192957.0,ns,1152
Take,crossbeam,512,,,15645702.0,ns,1188
Take,crossbeam,512,,,16166235.0,ns,1224
Take,crossbeam,512,,,16606721.0,ns,1260
Take,crossbeam,512,,,17090904.0,ns,1296
Take,crossbeam,512,,,17567530.0,ns,1332
Take,crossbeam,512,,,18037867.0,ns,1368
Take,crossbeam,512,,,18512361.0,ns,1404
Take,crossbeam,512,,,18986585.0,ns,1440
Take,crossbeam,512,,,19461186.0,ns,1476
Take,crossbeam,512,,,19930104.0,ns,1512
Take,crossbeam,512,,,20435662.0,ns,1548
Take,crossbeam,512,,,21153792.0,ns,1584
Take,crossbeam,512,,,21704586.0,ns,1620
Take,crossbeam,512,,,22148819.0,ns,1656
Take,crossbeam,512,,,22624274.0,ns,1692
Take,crossbeam,512,,,22875141.0,ns,1728
Take,crossbeam,512,,,23714058.0,ns,1764
Take,crossbeam,512,,,24501020.0,ns,1800
