group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap-queue,2048,,,19847561.0,ns,9
Batching,swap-queue,2048,,,19940532.0,ns,9
Batching,swap-queue,2048,,,19803541.0,ns,9
Batching,swap-queue,2048,,,19802334.0,ns,9
Batching,swap-queue,2048,,,19848086.0,ns,9
Batching,swap-queue,2048,,,19974067.0,ns,9
Batching,swap-queue,2048,,,19982018.0,ns,9
Batching,swap-queue,2048,,,19866113.0,ns,9
Batching,swap-queue,2048,,,19869657.0,ns,9
Batching,swap-queue,2048,,,19883040.0,ns,9
Batching,swap-queue,2048,,,19834860.0,ns,9
Batching,swap-queue,2048,,,19886322.0,ns,9
Batching,swap-queue,2048,,,19843425.0,ns,9
Batching,swap-queue,2048,,,19807135.0,ns,9
Batching,swap-queue,2048,,,19765452.0,ns,9
Batching,swap-queue,2048,,,19782297.0,ns,9
Batching,swap-queue,2048,,,19761137.0,ns,9
Batching,swap-queue,2048,,,19784718.0,ns,9
Batching,swap-queue,2048,,,19806322.0,ns,9
Batching,swap-queue,2048,,,19718536.0,ns,9
Batching,swap-queue,2048,,,19608243.0,ns,9
Batching,swap-queue,2048,,,19768299.0,ns,9
Batching,swap-queue,2048,,,19719184.0,ns,9
Batching,swap-queue,2048,,,19800939.0,ns,9
Batching,swap-queue,2048,,,19726790.0,ns,9
Batching,swap-queue,2048,,,19711725.0,ns,9
Batching,swap-queue,2048,,,19818769.0,ns,9
Batching,swap-queue,2048,,,19848939.0,ns,9
Batching,swap-queue,2048,,,19907294.0,ns,9
Batching,swap-queue,2048,,,19938883.0,ns,9
Batching,swap-queue,2048,,,19823676.0,ns,9
Batching,swap-queue,2048,,,19965960.0,ns,9
Batching,swap-queue,2048,,,19952110.0,ns,9
Batching,swap-queue,2048,,,19874350.0,ns,9
Batching,swap-queue,2048,,,19861419.0,ns,9
Batching,swap-queue,2048,,,19778785.0,ns,9
Batching,swap-queue,2048,,,19809744.0,ns,9
Batching,swap-queue,2048,,,19837690.0,ns,9
Batching,swap-queue,2048,,,19885058.0,ns,9
Batching,swap-queue,2048,,,19913800.0,ns,9
Batching,swap-queue,2048,,,19837772.0,ns,9
Batching,swap-queue,2048,,,19875351.0,ns,9
Batching,swap-queue,2048,,,19868689.0,ns,9
Batching,swap-queue,2048,,,19858761.0,ns,9
Batching,swap-queue,2048,,,19940984.0,ns,9
Batching,swap-queue,2048,,,19851441.0,ns,9
Batching,swap-queue,2048,,,20022370.0,ns,9
Batching,swap-queue,2048,,,19955178.0,ns,9
Batching,swap-queue,2048,,,19841440.0,ns,9
Batching,swap-queue,2048,,,19881514.0,ns,9
