group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,swap-queue,64,,,714785.0,ns,501
Push,swap-queue,64,,,1385201.0,ns,1002
Push,swap-queue,64,,,2083612.0,ns,1503
Push,swap-queue,64,,,2783578.0,ns,2004
Push,swap-queue,64,,,3466595.0,ns,2505
Push,swap-queue,64,,,4175604.0,ns,3006
Push,swap-queue,64,,,4863708.0,ns,3507
Push,swap-queue,64,,,5561025.0,ns,4008
Push,swap-queue,64,,,6160730.0,ns,4509
Push,swap-queue,64,,,6897847.0,ns,5010
Push,swap-queue,64,,,7575488.0,ns,5511
Push,swap-queue,64,,,8244210.0,ns,6012
Push,swap-queue,64,,,8962052.0,ns,6513
Push,swap-queue,64,,,9616327.0,ns,7014
Push,swap-queue,64,,,10309598.0,ns,7515
Push,swap-queue,64,,,10984731.0,ns,8016
Push,swap-queue,64,,,11721609.0,ns,8517
Push,swap-queue,64,,,12370684.0,ns,9018
Push,swap-queue,64,,,13014468.0,ns,9519
Push,swap-queue,64,,,13722577.0,ns,10020
Push,swap-queue,64,,,14473323.0,ns,10521
Push,swap-queue,64,,,15157116.0,ns,11022
Push,swap-queue,64,,,15805458.0,ns,11523
Push,swap-queue,64,,,16504702.0,ns,12024
Push,swap-queue,64,,,17208590.0,ns,12525
Push,swap-queue,64,,,17897389.0,ns,13026
Push,swap-queue,64,,,18546518.0,ns,13527
Push,swap-queue,64,,,19204652.0,ns,14028
Push,swap-queue,64,,,19945330.0,ns,14529
Push,swap-queue,64,,,20649047.0,ns,15030
Push,swap-queue,64,,,21087984.0,ns,15531
Push,swap-queue,64,,,21986687.0,ns,16032
Push,swap-queue,64,,,22703455.0,ns,16533
Push,swap-queue,64,,,23422215.0,ns,17034
Push,swap-queue,64,,,24128463.0,ns,17535
Push,swap-queue,64,,,24723274.0,ns,18036
Push,swap-queue,64,,,25386582.0,ns,18537
Push,swap-queue,64,,,26145052.0,ns,19038
Push,swap-queue,64,,,26871504.0,ns,19539
Push,swap-queue,64,,,27327740.0,ns,20040
Push,swap-queue,64,,,27858505.0,ns,20541
Push,swap-queue,64,,,28942548.0,ns,21042
Push,swap-queue,64,,,29701883.0,ns,21543
Push,swap-queue,64,,,30232746.0,ns,22044
Push,swap-queue,64,,,30740598.0,ns,22545
Push,swap-queue,64,,,31460452.0,ns,23046
Push,swap-queue,64,,,32313157.0,ns,23547
Push,swap-queue,64,,,32948798.0,ns,24048
Push,swap-queue,64,,,33876575.0,ns,24549
Push,swap-queue,64,,,34371706.0,ns,25050
