group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,swap-queue,32,,,83525.0,ns,869
Take,swap-queue,32,,,175163.0,ns,1738
Take,swap-queue,32,,,256799.0,ns,2607
Take,swap-queue,32,,,363150.0,ns,3476
Take,swap-queue,32,,,440702.0,ns,4345
Take,swap-queue,32,,,526071.0,ns,5214
Take,swap-queue,32,,,622395.0,ns,6083
Take,swap-queue,32,,,673094.0,ns,6952
Take,swap-queue,32,,,772328.0,ns,7821
Take,swap-queue,32,,,853455.0,ns,8690
Take,swap-queue,32,,,948329.0,ns,9559
Take,swap-queue,32,,,1044475.0,ns,10428
Take,swap-queue,32,,,1102973.0,ns,11297
Take,swap-queue,32,,,1211249.0,ns,12166
Take,swap-queue,32,,,1272221.0,ns,13035
Take,swap-queue,32,,,1374820.0,ns,13904
Take,swap-queue,32,,,1453772.0,ns,14773
Take,swap-queue,32,,,1549853.0,ns,15642
Take,swap-queue,32,,,1646964.0,ns,16511
Take,swap-queue,32,,,1732177.0,ns,17380
Take,swap-queue,32,,,1805463.0,ns,18249
Take,swap-queue,32,,,1892481.0,ns,19118
Take,swap-queue,32,,,1947062.0,ns,19987
Take,swap-queue,32,,,2027109.0,ns,20856
Take,swap-queue,32,,,2092861.0,ns,21725
Take,swap-queue,32,,,2251523.0,ns,22594
Take,swap-queue,32,,,2355618.0,ns,23463
Take,swap-queue,32,,,2413321.0,ns,24332
Take,swap-queue,32,,,2513225.0,ns,25201
Take,swap-queue,32,,,2557172.0,ns,26070
Take,swap-queue,32,,,2682730.0,ns,26939
Take,swap-queue,32,,,2770998.0,ns,27808
Take,swap-queue,32,,,2869446.0,ns,28677
Take,swap-queue,32,,,2944439.0,ns,29546
Take,swap-queue,32,,,2998684.0,ns,30415
Take,swap-queue,32,,,3074532.0,ns,31284
Take,swap-queue,32,,,3194807.0,ns,32153
Take,swap-queue,32,,,3198144.0,ns,33022
Take,swap-queue,32,,,3334789.0,ns,33891
Take,swap-queue,32,,,3464838.0,ns,34760
Take,swap-queue,32,,,3533746.0,ns,35629
Take,swap-queue,32,,,3526596.0,ns,36498
Take,swap-queue,32,,,3603775.0,ns,37367
Take,swap-queue,32,,,3757785.0,ns,38236
Take,swap-queue,32,,,3871048.0,ns,39105
Take,swap-queue,32,,,3989978.0,ns,39974
Take,swap-queue,32,,,4043204.0,ns,40843
Take,swap-queue,32,,,4134833.0,ns,41712
Take,swap-queue,32,,,4220131.0,ns,42581
Take,swap-queue,32,,,4302765.0,ns,43450
