group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,crossbeam,4096,,,783897.0,ns,14
Push,crossbeam,4096,,,1583623.0,ns,28
Push,crossbeam,4096,,,2357856.0,ns,42
Push,crossbeam,4096,,,3159352.0,ns,56
Push,crossbeam,4096,,,3942991.0,ns,70
Push,crossbeam,4096,,,4710895.0,ns,84
Push,crossbeam,4096,,,5535679.0,ns,98
Push,crossbeam,4096,,,6225286.0,ns,112
Push,crossbeam,4096,,,6786136.0,ns,126
Push,crossbeam,4096,,,7542635.0,ns,140
Push,crossbeam,4096,,,8294082.0,ns,154
Push,crossbeam,4096,,,9044453.0,ns,168
Push,crossbeam,4096,,,9997944.0,ns,182
Push,crossbeam,4096,,,10617134.0,ns,196
Push,crossbeam,4096,,,11469864.0,ns,210
Push,crossbeam,4096,,,12600811.0,ns,224
Push,crossbeam,4096,,,13307262.0,ns,238
Push,crossbeam,4096,,,14094611.0,ns,252
Push,crossbeam,4096,,,14932215.0,ns,266
Push,crossbeam,4096,,,15608738.0,ns,280
Push,crossbeam,4096,,,16391175.0,ns,294
Push,crossbeam,4096,,,17336487.0,ns,308
Push,crossbeam,4096,,,18040441.0,ns,322
Push,crossbeam,4096,,,18983599.0,ns,336
Push,crossbeam,4096,,,19702998.0,ns,350
Push,crossbeam,4096,,,20499203.0,ns,364
Push,crossbeam,4096,,,21086969.0,ns,378
Push,crossbeam,4096,,,21946352.0,ns,392
Push,crossbeam,4096,,,22751830.0,ns,406
Push,crossbeam,4096,,,23567565.0,ns,420
Push,crossbeam,4096,,,24140451.0,ns,434
Push,crossbeam,4096,,,25080943.0,ns,448
Push,crossbeam,4096,,,26252861.0,ns,462
Push,crossbeam,4096,,,26708150.0,ns,476
Push,crossbeam,4096,,,27465409.0,ns,490
Push,crossbeam,4096,,,28296740.0,ns,504
Push,crossbeam,4096,,,29057145.0,ns,518
Push,crossbeam,4096,,,29702516.0,ns,532
Push,crossbeam,4096,,,30460854.0,ns,546
Push,crossbeam,4096,,,31379869.0,ns,560
Push,crossbeam,4096,,,32137082.0,ns,574
Push,crossbeam,4096,,,32962590.0,ns,588
Push,crossbeam,4096,,,33668389.0,ns,602
Push,crossbeam,4096,,,33378373.0,ns,616
Push,crossbeam,4096,,,34322557.0,ns,630
Push,crossbeam,4096,,,35761206.0,ns,644
Push,crossbeam,4096,,,36919074.0,ns,658
Push,crossbeam,4096,,,37691715.0,ns,672
Push,crossbeam,4096,,,38411542.0,ns,686
Push,crossbeam,4096,,,39283543.0,ns,700
