group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,flume,4,,,476356.0,ns,2076
Push,flume,4,,,1015774.0,ns,4152
Push,flume,4,,,1520278.0,ns,6228
Push,flume,4,,,2045150.0,ns,8304
Push,flume,4,,,2481432.0,ns,10380
Push,flume,4,,,3021762.0,ns,12456
Push,flume,4,,,3554674.0,ns,14532
Push,flume,4,,,4093273.0,ns,16608
Push,flume,4,,,4589328.0,ns,18684
Push,flume,4,,,5081305.0,ns,20760
Push,flume,4,,,5617778.0,ns,22836
Push,flume,4,,,5953113.0,ns,24912
Push,flume,4,,,6914551.0,ns,26988
Push,flume,4,,,7170034.0,ns,29064
Push,flume,4,,,7562169.0,ns,31140
Push,flume,4,,,7915802.0,ns,33216
Push,flume,4,,,8736588.0,ns,35292
Push,flume,4,,,9327024.0,ns,37368
Push,flume,4,,,9551485.0,ns,39444
Push,flume,4,,,10236813.0,ns,41520
Push,flume,4,,,10854264.0,ns,43596
Push,flume,4,,,11372457.0,ns,45672
Push,flume,4,,,11935398.0,ns,47748
Push,flume,4,,,12421625.0,ns,49824
Push,flume,4,,,12784814.0,ns,51900
Push,flume,4,,,13184927.0,ns,53976
Push,flume,4,,,14055174.0,ns,56052
Push,flume,4,,,14479289.0,ns,58128
Push,flume,4,,,14934884.0,ns,60204
Push,flume,4,,,15485787.0,ns,62280
Push,flume,4,,,15662996.0,ns,64356
Push,flume,4,,,16645980.0,ns,66432
Push,flume,4,,,17203818.0,ns,68508
Push,flume,4,,,17772997.0,ns,70584
Push,flume,4,,,18108340.0,ns,72660
Push,flume,4,,,18705645.0,ns,74736
Push,flume,4,,,18855061.0,ns,76812
Push,flume,4,,,19789027.0,ns,78888
Push,flume,4,,,19873050.0,ns,80964
Push,flume,4,,,19842223.0,ns,83040
Push,flume,4,,,20582846.0,ns,85116
Push,flume,4,,,21130725.0,ns,87192
Push,flume,4,,,21280320.0,ns,89268
Push,flume,4,,,22456165.0,ns,91344
Push,flume,4,,,22916792.0,ns,93420
Push,flume,4,,,22955460.0,ns,95496
Push,flume,4,,,23099166.0,ns,97572
Push,flume,4,,,23588311.0,ns,99648
Push,flume,4,,,24051947.0,ns,101724
Push,flume,4,,,24652446.0,ns,103800
