group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,flume,1024,,,1479089.0,ns,2
Batching,flume,1024,,,2896675.0,ns,4
Batching,flume,1024,,,4540515.0,ns,6
Batching,flume,1024,,,5784455.0,ns,8
Batching,flume,1024,,,7257612.0,ns,10
Batching,flume,1024,,,8800587.0,ns,12
Batching,flume,1024,,,10208038.0,ns,14
Batching,flume,1024,,,11556117.0,ns,16
Batching,flume,1024,,,12952845.0,ns,18
Batching,flume,1024,,,14378659.0,ns,20
Batching,flume,1024,,,15817084.0,ns,22
Batching,flume,1024,,,17324999.0,ns,24
Batching,flume,1024,,,18699088.0,ns,26
Batching,flume,1024,,,20107861.0,ns,28
Batching,flume,1024,,,21845287.0,ns,30
Batching,flume,1024,,,23350814.0,ns,32
Batching,flume,1024,,,24622840.0,ns,34
Batching,flume,1024,,,26172510.0,ns,36
Batching,flume,1024,,,27300882.0,ns,38
Batching,flume,1024,,,28936878.0,ns,40
Batching,flume,1024,,,30375090.0,ns,42
Batching,flume,1024,,,32085522.0,ns,44
Batching,flume,1024,,,33292990.0,ns,46
Batching,flume,1024,,,34667925.0,ns,48
Batching,flume,1024,,,35981707.0,ns,50
Batching,flume,1024,,,37575988.0,ns,52
Batching,flume,1024,,,39049244.0,ns,54
Batching,flume,1024,,,40469380.0,ns,56
Batching,flume,1024,,,41667684.0,ns,58
Batching,flume,1024,,,43074167.0,ns,60
Batching,flume,1024,,,44503633.0,ns,62
Batching,flume,1024,,,45931088.0,ns,64
Batching,flume,1024,,,47620178.0,ns,66
Batching,flume,1024,,,49304831.0,ns,68
Batching,flume,1024,,,50534577.0,ns,70
Batching,flume,1024,,,52174904.0,ns,72
Batching,flume,1024,,,53302808.0,ns,74
Batching,flume,1024,,,54661481.0,ns,76
Batching,flume,1024,,,56004119.0,ns,78
Batching,flume,1024,,,57749719.0,ns,80
Batching,flume,1024,,,59045746.0,ns,82
Batching,flume,1024,,,60380245.0,ns,84
Batching,flume,1024,,,61738260.0,ns,86
Batching,flume,1024,,,63178647.0,ns,88
Batching,flume,1024,,,64593220.0,ns,90
Batching,flume,1024,,,66036766.0,ns,92
Batching,flume,1024,,,67521484.0,ns,94
Batching,flume,1024,,,69292561.0,ns,96
Batching,flume,1024,,,70605227.0,ns,98
Batching,flume,1024,,,71994701.0,ns,100
