group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,crossbeam,32,,,526963.0,ns,504
Take,crossbeam,32,,,1053864.0,ns,1008
Take,crossbeam,32,,,1658388.0,ns,1512
Take,crossbeam,32,,,2106792.0,ns,2016
Take,crossbeam,32,,,2645653.0,ns,2520
Take,crossbeam,32,,,3175706.0,ns,3024
Take,crossbeam,32,,,3691796.0,ns,3528
Take,crossbeam,32,,,4214135.0,ns,4032
Take,crossbeam,32,,,4748614.0,ns,4536
Take,crossbeam,32,,,5273550.0,ns,5040
Take,crossbeam,32,,,5803376.0,ns,5544
Take,crossbeam,32,,,6346556.0,ns,6048
Take,crossbeam,32,,,6939520.0,ns,6552
Take,crossbeam,32,,,7374978.0,ns,7056
Take,crossbeam,32,,,7859165.0,ns,7560
Take,crossbeam,32,,,8379719.0,ns,8064
Take,crossbeam,32,,,8899430.0,ns,8568
Take,crossbeam,32,,,9640069.0,ns,9072
Take,crossbeam,32,,,10168429.0,ns,9576
Take,crossbeam,32,,,10687451.0,ns,10080
Take,crossbeam,32,,,11147808.0,ns,10584
Take,crossbeam,32,,,11632921.0,ns,11088
Take,crossbeam,32,,,12260069.0,ns,11592
Take,crossbeam,32,,,12698248.0,ns,12096
Take,crossbeam,32,,,13231056.0,ns,12600
Take,crossbeam,32,,,13608801.0,ns,13104
Take,crossbeam,32,,,14266570.0,ns,13608
Take,crossbeam,32,,,14866912.0,ns,14112
Take,crossbeam,32,,,15564215.0,ns,14616
Take,crossbeam,32,,,16088601.0,ns,15120
Take,crossbeam,32,,,16478979.0,ns,15624
Take,crossbeam,32,,,17108057.0,ns,16128
Take,crossbeam,32,,,17669587.0,ns,16632
Take,crossbeam,32,,,17983228.0,ns,17136
Take,crossbeam,32,,,18971634.0,ns,17640
Take,crossbeam,32,,,19477821.0,ns,18144
Take,crossbeam,32,,,19980100.0,ns,18648
Take,crossbeam,32,,,20446335.0,ns,19152
Take,crossbeam,32,,,20839775.0,ns,19656
Take,crossbeam,32,,,21499120.0,ns,20160
Take,crossbeam,32,,,22018756.0,ns,20664
Take,crossbeam,32,,,22474515.0,ns,21168
Take,crossbeam,32,,,23150195.0,ns,21672
Take,crossbeam,32,,,23527071.0,ns,22176
Take,crossbeam,32,,,23802749.0,ns,22680
Take,crossbeam,32,,,24260138.0,ns,23184
Take,crossbeam,32,,,24790976.0,ns,23688
Take,crossbeam,32,,,25407565.0,ns,24192
Take,crossbeam,32,,,25714415.0,ns,24696
Take,crossbeam,32,,,26282247.0,ns,25200
