group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Take,flume,128,,,336676.0,ns,128
Take,flume,128,,,679678.0,ns,256
Take,flume,128,,,1011678.0,ns,384
Take,flume,128,,,1355138.0,ns,512
Take,flume,128,,,1706525.0,ns,640
Take,flume,128,,,2059902.0,ns,768
Take,flume,128,,,2382945.0,ns,896
Take,flume,128,,,2721283.0,ns,1024
Take,flume,128,,,3057741.0,ns,1152
Take,flume,128,,,3458502.0,ns,1280
Take,flume,128,,,3836050.0,ns,1408
Take,flume,128,,,4190108.0,ns,1536
Take,flume,128,,,4518450.0,ns,1664
Take,flume,128,,,4774546.0,ns,1792
Take,flume,128,,,5122501.0,ns,1920
Take,flume,128,,,5532934.0,ns,2048
Take,flume,128,,,5955063.0,ns,2176
Take,flume,128,,,6326276.0,ns,2304
Take,flume,128,,,6629004.0,ns,2432
Take,flume,128,,,7139729.0,ns,2560
Take,flume,128,,,7798146.0,ns,2688
Take,flume,128,,,7970314.0,ns,2816
Take,flume,128,,,8232085.0,ns,2944
Take,flume,128,,,8518561.0,ns,3072
Take,flume,128,,,8588305.0,ns,3200
Take,flume,128,,,9311129.0,ns,3328
Take,flume,128,,,9706229.0,ns,3456
Take,flume,128,,,10100043.0,ns,3584
Take,flume,128,,,10264876.0,ns,3712
Take,flume,128,,,10671412.0,ns,3840
Take,flume,128,,,10989908.0,ns,3968
Take,flume,128,,,11327702.0,ns,4096
Take,flume,128,,,11851148.0,ns,4224
Take,flume,128,,,12080108.0,ns,4352
Take,flume,128,,,12549007.0,ns,4480
Take,flume,128,,,12981881.0,ns,4608
Take,flume,128,,,13353457.0,ns,4736
Take,flume,128,,,13593915.0,ns,4864
Take,flume,128,,,14016541.0,ns,4992
Take,flume,128,,,14380257.0,ns,5120
Take,flume,128,,,14738869.0,ns,5248
Take,flume,128,,,14831538.0,ns,5376
Take,flume,128,,,15135328.0,ns,5504
Take,flume,128,,,15878196.0,ns,5632
Take,flume,128,,,16329285.0,ns,5760
Take,flume,128,,,16563723.0,ns,5888
Take,flume,128,,,16697801.0,ns,6016
Take,flume,128,,,17448772.0,ns,6144
Take,flume,128,,,17610265.0,ns,6272
Take,flume,128,,,18148689.0,ns,6400
