group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,flume,2,,,787549.0,ns,1037
Batching,flume,2,,,1579225.0,ns,2074
Batching,flume,2,,,2339336.0,ns,3111
Batching,flume,2,,,3109918.0,ns,4148
Batching,flume,2,,,3923452.0,ns,5185
Batching,flume,2,,,4700194.0,ns,6222
Batching,flume,2,,,5490435.0,ns,7259
Batching,flume,2,,,6245877.0,ns,8296
Batching,flume,2,,,7031850.0,ns,9333
Batching,flume,2,,,7852269.0,ns,10370
Batching,flume,2,,,8587691.0,ns,11407
Batching,flume,2,,,9371302.0,ns,12444
Batching,flume,2,,,10127655.0,ns,13481
Batching,flume,2,,,10878183.0,ns,14518
Batching,flume,2,,,11685653.0,ns,15555
Batching,flume,2,,,12614321.0,ns,16592
Batching,flume,2,,,13290191.0,ns,17629
Batching,flume,2,,,13980649.0,ns,18666
Batching,flume,2,,,14810184.0,ns,19703
Batching,flume,2,,,15619976.0,ns,20740
Batching,flume,2,,,16400690.0,ns,21777
Batching,flume,2,,,17256071.0,ns,22814
Batching,flume,2,,,18063214.0,ns,23851
Batching,flume,2,,,18774012.0,ns,24888
Batching,flume,2,,,19671526.0,ns,25925
Batching,flume,2,,,20280606.0,ns,26962
Batching,flume,2,,,21217126.0,ns,27999
Batching,flume,2,,,21893357.0,ns,29036
Batching,flume,2,,,22674178.0,ns,30073
Batching,flume,2,,,23485505.0,ns,31110
Batching,flume,2,,,24184332.0,ns,32147
Batching,flume,2,,,25147643.0,ns,33184
Batching,flume,2,,,25878601.0,ns,34221
Batching,flume,2,,,26645145.0,ns,35258
Batching,flume,2,,,27571738.0,ns,36295
Batching,flume,2,,,28367295.0,ns,37332
Batching,flume,2,,,28989536.0,ns,38369
Batching,flume,2,,,29722758.0,ns,39406
Batching,flume,2,,,30543071.0,ns,40443
Batching,flume,2,,,31391190.0,ns,41480
Batching,flume,2,,,32300460.0,ns,42517
Batching,flume,2,,,33057667.0,ns,43554
Batching,flume,2,,,33653422.0,ns,44591
Batching,flume,2,,,34362843.0,ns,45628
Batching,flume,2,,,35244421.0,ns,46665
Batching,flume,2,,,35941985.0,ns,47702
Batching,flume,2,,,36691028.0,ns,48739
Batching,flume,2,,,37599873.0,ns,49776
Batching,flume,2,,,38375606.0,ns,50813
Batching,flume,2,,,39172681.0,ns,51850
