group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Push,crossbeam,256,,,758001.0,ns,194
Push,crossbeam,256,,,1518729.0,ns,388
Push,crossbeam,256,,,2277615.0,ns,582
Push,crossbeam,256,,,3038476.0,ns,776
Push,crossbeam,256,,,3793643.0,ns,970
Push,crossbeam,256,,,4552057.0,ns,1164
Push,crossbeam,256,,,5309350.0,ns,1358
Push,crossbeam,256,,,6071240.0,ns,1552
Push,crossbeam,256,,,6828420.0,ns,1746
Push,crossbeam,256,,,7585505.0,ns,1940
Push,crossbeam,256,,,8353036.0,ns,2134
Push,crossbeam,256,,,9101760.0,ns,2328
Push,crossbeam,256,,,9861416.0,ns,2522
Push,crossbeam,256,,,10615584.0,ns,2716
Push,crossbeam,256,,,11378887.0,ns,2910
Push,crossbeam,256,,,12140366.0,ns,3104
Push,crossbeam,256,,,12905255.0,ns,3298
Push,crossbeam,256,,,13646920.0,ns,3492
Push,crossbeam,256,,,14406086.0,ns,3686
Push,crossbeam,256,,,15173961.0,ns,3880
Push,crossbeam,256,,,15927453.0,ns,4074
Push,crossbeam,256,,,16694036.0,ns,4268
Push,crossbeam,256,,,17452835.0,ns,4462
Push,crossbeam,256,,,18208914.0,ns,4656
Push,crossbeam,256,,,18961535.0,ns,4850
Push,crossbeam,256,,,19720509.0,ns,5044
Push,crossbeam,256,,,20482348.0,ns,5238
Push,crossbeam,256,,,21247518.0,ns,5432
Push,crossbeam,256,,,22000438.0,ns,5626
Push,crossbeam,256,,,22754627.0,ns,5820
Push,crossbeam,256,,,23513296.0,ns,6014
Push,crossbeam,256,,,24269884.0,ns,6208
Push,crossbeam,256,,,25039914.0,ns,6402
Push,crossbeam,256,,,25788936.0,ns,6596
Push,crossbeam,256,,,26548089.0,ns,6790
Push,crossbeam,256,,,27313013.0,ns,6984
Push,crossbeam,256,,,28076496.0,ns,7178
Push,crossbeam,256,,,28836706.0,ns,7372
Push,crossbeam,256,,,29580219.0,ns,7566
Push,crossbeam,256,,,30339571.0,ns,7760
Push,crossbeam,256,,,31108759.0,ns,7954
Push,crossbeam,256,,,31853777.0,ns,8148
Push,crossbeam,256,,,32616697.0,ns,8342
Push,crossbeam,256,,,33364600.0,ns,8536
Push,crossbeam,256,,,34129843.0,ns,8730
Push,crossbeam,256,,,34889433.0,ns,8924
Push,crossbeam,256,,,35643858.0,ns,9118
Push,crossbeam,256,,,36406709.0,ns,9312
Push,crossbeam,256,,,37161628.0,ns,9506
Push,crossbeam,256,,,37977377.0,ns,9700
